Region,Hour of year,Traffic,Cumulative contrail warming,Subset
Ezeiza FIR,53.3045,46.9193,10.5858,Winter & Night
Ezeiza FIR,59.9753,44.7805,11.7999,Winter & Night
Ezeiza FIR,66.6461,41.5224,13.3324,Winter & Night
Ezeiza FIR,73.3169,37.3216,14.3044,Winter & Night
Ezeiza FIR,79.9876,32.9375,15.3524,Winter & Night
Ezeiza FIR,86.6584,28.0227,15.8237,Winter & Night
Ezeiza FIR,93.3292,23.1747,16.5655,Winter & Night
Ezeiza FIR,100.0,9.9943,17.1351,Winter & Night
Mendoza FIR,0.0,100.0,0.1931,All hours
Mendoza FIR,1.1303,76.162,1.0105,All hours
Mendoza FIR,2.2722,70.6244,2.4949,All hours
Mendoza FIR,3.4025,67.3174,1.8261,All hours
Mendoza FIR,4.5444,64.7255,2.8933,All hours
Mendoza FIR,5.6747,62.7528,2.8745,All hours
Mendoza FIR,6.8166,61.0431,5.5365,All hours
Mendoza FIR,7.9469,59.4483,6.4164,All hours
Mendoza FIR,9.0888,58.0554,7.4733,All hours
Mendoza FIR,10.2191,57.0743,8.2355,All hours
Mendoza FIR,11.361,56.0341,7.8473,All hours
Mendoza FIR,12.4913,55.0141,8.3001,All hours
Mendoza FIR,13.6332,54.0444,9.6779,All hours
Mendoza FIR,14.7635,53.2502,10.9915,All hours
Mendoza FIR,15.9054,52.3262,14.0724,All hours
Mendoza FIR,17.0357,51.3798,14.6172,All hours
Mendoza FIR,18.1776,50.6681,15.2289,All hours
Mendoza FIR,19.3079,49.879,19.1899,All hours
Mendoza FIR,20.4498,49.0902,23.9249,All hours
Mendoza FIR,21.5801,48.3627,24.7963,All hours
Mendoza FIR,22.722,47.6028,27.5462,All hours
Mendoza FIR,23.8522,46.8159,28.6907,All hours
Mendoza FIR,24.9942,46.1244,32.0024,All hours
Mendoza FIR,26.1361,45.4298,32.9147,All hours
Mendoza FIR,27.2664,44.7148,35.709,All hours
Mendoza FIR,28.4083,44.0469,41.2453,All hours
Mendoza FIR,29.5386,43.467,42.0187,All hours
Mendoza FIR,30.6805,42.8056,45.4814,All hours
Mendoza FIR,31.8108,42.2602,47.8605,All hours
Mendoza FIR,32.9527,41.6656,48.4543,All hours
Mendoza FIR,34.083,41.0786,49.7944,All hours
Mendoza FIR,35.2249,40.4962,50.7907,All hours
Mendoza FIR,36.3552,39.9447,54.2382,All hours
Mendoza FIR,37.4971,39.4666,54.2156,All hours
Mendoza FIR,38.6274,38.9565,54.0806,All hours
Mendoza FIR,39.7693,38.2937,56.4917,All hours
Mendoza FIR,40.8996,37.7425,56.9097,All hours
Mendoza FIR,42.0415,37.1258,59.0108,All hours
Mendoza FIR,43.1718,36.6324,59.1706,All hours
Mendoza FIR,44.3137,35.9541,60.9968,All hours
Mendoza FIR,45.444,35.3984,62.1822,All hours
Mendoza FIR,46.5859,34.8347,62.2588,All hours
Mendoza FIR,47.7162,34.3336,63.0473,All hours
Mendoza FIR,48.8581,33.6253,64.03,All hours
Mendoza FIR,50.0,33.1721,64.4911,All hours
Mendoza FIR,51.1303,32.5708,67.1663,All hours
Mendoza FIR,52.2722,31.8914,67.3965,All hours
Mendoza FIR,53.4025,31.1828,68.0454,All hours
Mendoza FIR,54.5444,30.5048,68.6616,All hours
Mendoza FIR,55.6747,29.8724,69.2862,All hours
Mendoza FIR,56.8166,29.1624,69.8539,All hours
Mendoza FIR,57.9469,28.6502,70.8165,All hours
Mendoza FIR,59.0888,27.9216,70.9512,All hours
Mendoza FIR,60.2191,27.1461,72.447,All hours
Mendoza FIR,61.361,26.4794,73.528,All hours
Mendoza FIR,62.4913,25.7944,74.3559,All hours
Mendoza FIR,63.6332,25.0908,75.8848,All hours
Mendoza FIR,64.7635,24.3764,75.8867,All hours
Mendoza FIR,65.9054,23.7864,77.9332,All hours
Mendoza FIR,67.0357,23.144,80.9247,All hours
Mendoza FIR,68.1776,22.5079,81.1471,All hours
Mendoza FIR,69.3079,21.8444,81.9979,All hours
Mendoza FIR,70.4498,21.1469,83.6376,All hours
Mendoza FIR,71.5801,20.5258,84.076,All hours
Mendoza FIR,72.722,19.9522,85.8385,All hours
Mendoza FIR,73.8522,19.2093,86.6387,All hours
Mendoza FIR,74.9942,18.5288,88.2886,All hours
Mendoza FIR,76.1361,17.7607,88.7793,All hours
Mendoza FIR,77.2664,16.9661,89.4374,All hours
Mendoza FIR,78.4083,16.3871,90.8142,All hours
Mendoza FIR,79.5386,15.7964,91.1687,All hours
Mendoza FIR,80.6805,15.0484,92.4253,All hours
Mendoza FIR,81.8108,14.304,92.975,All hours
Mendoza FIR,82.9527,13.6404,93.4552,All hours
Mendoza FIR,84.083,13.0306,93.97,All hours
Mendoza FIR,85.2249,12.4026,94.3905,All hours
Mendoza FIR,86.3552,11.6957,94.9373,All hours
Mendoza FIR,87.4971,11.0645,95.9733,All hours
Mendoza FIR,88.6274,10.2971,96.3155,All hours
Mendoza FIR,89.7693,9.5642,97.1541,All hours
Mendoza FIR,90.8996,8.7398,98.179,All hours
Mendoza FIR,92.0415,8.0902,98.5106,All hours
Mendoza FIR,93.1718,7.3829,98.5478,All hours
Mendoza FIR,94.3137,6.5535,99.017,All hours
Mendoza FIR,95.444,5.5752,99.8865,All hours
Mendoza FIR,96.5859,4.8381,100.0027,All hours
Mendoza FIR,97.7162,3.5449,99.9072,All hours
Mendoza FIR,98.8581,1.7788,99.9864,All hours
Mendoza FIR,100.0,0.0,100.0,All hours
Mendoza FIR,0.0,100.0,0.1931,Winter (Oct–Mar)
Mendoza FIR,2.3055,74.5269,0.4554,Winter (Oct–Mar)
Mendoza FIR,4.6344,68.2088,0.9207,Winter (Oct–Mar)
Mendoza FIR,6.9632,64.7255,0.9081,Winter (Oct–Mar)
Mendoza FIR,9.292,61.4822,1.3978,Winter (Oct–Mar)
Mendoza FIR,11.6209,58.4084,1.6163,Winter (Oct–Mar)
Mendoza FIR,13.9497,56.2996,1.9131,Winter (Oct–Mar)
Mendoza FIR,16.2785,54.4621,1.9174,Winter (Oct–Mar)
Mendoza FIR,18.5841,52.5553,1.9611,Winter (Oct–Mar)
Mendoza FIR,20.9129,50.798,2.3501,Winter (Oct–Mar)
Mendoza FIR,23.2417,49.1838,2.9009,Winter (Oct–Mar)
Mendoza FIR,25.5706,47.5009,2.9893,Winter (Oct–Mar)
Mendoza FIR,27.8994,45.8741,3.2004,Winter (Oct–Mar)
Mendoza FIR,30.2282,44.3582,3.3888,Winter (Oct–Mar)
Mendoza FIR,32.5571,42.8401,3.3986,Winter (Oct–Mar)
Mendoza FIR,34.8626,41.636,3.5185,Winter (Oct–Mar)
Mendoza FIR,37.1914,40.4599,3.5371,Winter (Oct–Mar)
Mendoza FIR,39.5203,39.3783,3.4303,Winter (Oct–Mar)
Mendoza FIR,41.8491,38.1212,3.3979,Winter (Oct–Mar)
Mendoza FIR,44.1779,36.8548,3.2868,Winter (Oct–Mar)
Mendoza FIR,46.5068,35.6861,3.6077,Winter (Oct–Mar)
Mendoza FIR,48.8356,34.3907,4.1009,Winter (Oct–Mar)
Mendoza FIR,51.1411,33.1875,4.1459,Winter (Oct–Mar)
Mendoza FIR,53.47,31.8705,4.3572,Winter (Oct–Mar)
Mendoza FIR,55.7988,30.5201,4.3067,Winter (Oct–Mar)
Mendoza FIR,58.1276,29.0063,4.4384,Winter (Oct–Mar)
Mendoza FIR,60.4565,27.6506,4.5372,Winter (Oct–Mar)
Mendoza FIR,62.7853,26.2817,5.0262,Winter (Oct–Mar)
Mendoza FIR,65.1141,24.779,5.5178,Winter (Oct–Mar)
Mendoza FIR,67.4197,23.2836,5.5512,Winter (Oct–Mar)
Mendoza FIR,69.7485,21.9566,5.8701,Winter (Oct–Mar)
Mendoza FIR,72.0773,20.6323,5.9754,Winter (Oct–Mar)
Mendoza FIR,74.4061,19.3467,6.0124,Winter (Oct–Mar)
Mendoza FIR,76.735,17.673,6.1563,Winter (Oct–Mar)
Mendoza FIR,79.0638,16.3142,6.5595,Winter (Oct–Mar)
Mendoza FIR,81.3926,14.8847,6.7095,Winter (Oct–Mar)
Mendoza FIR,83.6982,13.4383,6.7391,Winter (Oct–Mar)
Mendoza FIR,86.027,12.2789,6.7732,Winter (Oct–Mar)
Mendoza FIR,88.3558,10.7009,6.8929,Winter (Oct–Mar)
Mendoza FIR,90.6847,9.2256,6.8984,Winter (Oct–Mar)
Mendoza FIR,93.0135,7.8275,6.9434,Winter (Oct–Mar)
Mendoza FIR,95.3423,5.9609,6.9793,Winter (Oct–Mar)
Mendoza FIR,97.6712,3.6962,6.9918,Winter (Oct–Mar)
Mendoza FIR,100.0,0.0,7.003,Winter (Oct–Mar)
Mendoza FIR,0.0,100.0,0.1931,Night (20h–04h)
Mendoza FIR,3.1211,65.6906,4.7351,Night (20h–04h)
Mendoza FIR,6.2423,60.1706,7.7475,Night (20h–04h)
Mendoza FIR,9.3634,57.2302,10.298,Night (20h–04h)
Mendoza FIR,12.4845,54.8491,11.2649,Night (20h–04h)
Mendoza FIR,15.6057,52.8227,15.4979,Night (20h–04h)
Mendoza FIR,18.7268,50.7366,18.0041,Night (20h–04h)
Mendoza FIR,21.848,49.0047,26.7051,Night (20h–04h)
Mendoza FIR,25.0,47.2016,32.4867,Night (20h–04h)
Mendoza FIR,28.1211,45.6057,37.7718,Night (20h–04h)
Mendoza FIR,31.2423,44.1362,46.0691,Night (20h–04h)
Mendoza FIR,34.3634,42.6828,51.3143,Night (20h–04h)
Mendoza FIR,37.4845,41.5212,55.5325,Night (20h–04h)
Mendoza FIR,40.6057,40.2141,58.9795,Night (20h–04h)
Mendoza FIR,43.7268,39.0575,61.1923,Night (20h–04h)
Mendoza FIR,46.848,37.7933,64.1868,Night (20h–04h)
Mendoza FIR,50.0,36.6327,67.207,Night (20h–04h)
Mendoza FIR,53.1211,35.3728,69.8091,Night (20h–04h)
Mendoza FIR,56.2423,34.2435,70.2645,Night (20h–04h)
Mendoza FIR,59.3634,33.0659,72.6691,Night (20h–04h)
Mendoza FIR,62.4845,31.3091,75.9444,Night (20h–04h)
Mendoza FIR,65.6057,29.8937,77.2691,Night (20h–04h)
Mendoza FIR,68.7268,28.4231,78.3561,Night (20h–04h)
Mendoza FIR,71.848,26.7934,80.1319,Night (20h–04h)
Mendoza FIR,75.0,25.317,82.8419,Night (20h–04h)
Mendoza FIR,78.1211,23.4768,85.7746,Night (20h–04h)
Mendoza FIR,81.2423,21.8237,87.3865,Night (20h–04h)
Mendoza FIR,84.3634,19.968,90.1265,Night (20h–04h)
Mendoza FIR,87.4845,17.7489,90.4486,Night (20h–04h)
Mendoza FIR,90.6057,15.0387,91.5251,Night (20h–04h)
Mendoza FIR,93.7268,12.0203,91.6788,Night (20h–04h)
Mendoza FIR,96.848,8.0902,93.0228,Night (20h–04h)
Mendoza FIR,100.0,0.0,93.2644,Night (20h–04h)
Mendoza FIR,0.0,100.0,0.1931,Winter & Night
Mendoza FIR,6.6172,62.3487,1.6129,Winter & Night
Mendoza FIR,13.2962,55.761,2.1593,Winter & Night
Mendoza FIR,19.9753,51.3922,2.5407,Winter & Night
Mendoza FIR,26.6543,47.6861,3.1264,Winter & Night
Mendoza FIR,33.3333,44.4774,3.6939,Winter & Night
Mendoza FIR,39.9505,41.5245,4.0909,Winter & Night
Mendoza FIR,46.6296,38.7438,4.2747,Winter & Night
Mendoza FIR,53.3086,36.1585,4.822,Winter & Night
Mendoza FIR,59.9876,33.1875,5.2728,Winter & Night
Mendoza FIR,66.6667,29.7136,5.5042,Winter & Night
Mendoza FIR,73.2839,26.4176,5.8083,Winter & Night
Mendoza FIR,79.9629,22.8216,6.5306,Winter & Night
Mendoza FIR,86.6419,18.3605,6.644,Winter & Night
Mendoza FIR,93.321,12.6733,6.7775,Winter & Night
Mendoza FIR,100.0,0.0,6.8041,Winter & Night
Resistencia FIR,0.0,100.0,-0.0005,All hours
Resistencia FIR,1.1345,73.6185,1.9795,All hours
Resistencia FIR,2.269,69.3633,3.5018,All hours
Resistencia FIR,3.4036,66.2448,5.9409,All hours
Resistencia FIR,4.5381,64.2794,6.3465,All hours
Resistencia FIR,5.6726,62.1905,9.6619,All hours
Resistencia FIR,6.8071,60.3933,11.8462,All hours
Resistencia FIR,7.9532,58.7744,12.9001,All hours
Resistencia FIR,9.0878,57.3844,14.6167,All hours
Resistencia FIR,10.2223,56.4562,16.7081,All hours
Resistencia FIR,11.3568,55.5298,17.6272,All hours
Resistencia FIR,12.4913,54.6425,18.9259,All hours
Resistencia FIR,13.6258,53.801,20.2882,All hours
Resistencia FIR,14.7719,52.8748,21.4785,All hours
Resistencia FIR,15.9065,51.9744,23.2801,All hours
Resistencia FIR,17.041,51.2325,25.3583,All hours
Resistencia FIR,18.1755,50.5684,27.8391,All hours
Resistencia FIR,19.31,49.9153,29.2346,All hours
Resistencia FIR,20.4445,49.2892,31.0932,All hours
Resistencia FIR,21.5906,48.7378,33.2399,All hours
Resistencia FIR,22.7252,48.1954,35.2451,All hours
Resistencia FIR,23.8597,47.4901,37.3928,All hours
Resistencia FIR,24.9942,46.8741,40.6883,All hours
Resistencia FIR,26.1287,46.3298,41.7114,All hours
Resistencia FIR,27.2633,45.7619,43.0629,All hours
Resistencia FIR,28.3978,45.1616,44.8064,All hours
Resistencia FIR,29.5439,44.6781,45.4599,All hours
Resistencia FIR,30.6784,44.188,46.6445,All hours
Resistencia FIR,31.8129,43.5987,47.2141,All hours
Resistencia FIR,32.9474,43.1437,49.0682,All hours
Resistencia FIR,34.082,42.6785,50.6225,All hours
Resistencia FIR,35.2165,42.1417,51.5827,All hours
Resistencia FIR,36.3626,41.637,52.7728,All hours
Resistencia FIR,37.4971,41.1424,53.1948,All hours
Resistencia FIR,38.6316,40.5193,54.2982,All hours
Resistencia FIR,39.7661,39.9727,55.7025,All hours
Resistencia FIR,40.9007,39.4809,57.1092,All hours
Resistencia FIR,42.0352,39.0365,58.0808,All hours
Resistencia FIR,43.1813,38.5391,59.8597,All hours
Resistencia FIR,44.3158,38.0572,61.4082,All hours
Resistencia FIR,45.4503,37.6257,62.3005,All hours
Resistencia FIR,46.5849,37.2115,63.2112,All hours
Resistencia FIR,47.7194,36.7329,64.6922,All hours
Resistencia FIR,48.8539,36.3284,65.4992,All hours
Resistencia FIR,50.0,35.9022,67.9892,All hours
Resistencia FIR,51.1345,35.5516,68.9629,All hours
Resistencia FIR,52.269,35.0825,69.7282,All hours
Resistencia FIR,53.4036,34.6731,70.7381,All hours
Resistencia FIR,54.5381,34.221,71.5488,All hours
Resistencia FIR,55.6726,33.8585,72.441,All hours
Resistencia FIR,56.8071,33.392,74.0333,All hours
Resistencia FIR,57.9532,32.936,74.5151,All hours
Resistencia FIR,59.0878,32.5022,75.2233,All hours
Resistencia FIR,60.2223,32.111,76.0715,All hours
Resistencia FIR,61.3568,31.6847,76.9822,All hours
Resistencia FIR,62.4913,31.2477,78.2726,All hours
Resistencia FIR,63.6258,30.8081,79.0447,All hours
Resistencia FIR,64.7719,30.3332,80.2963,All hours
Resistencia FIR,65.9065,29.9692,80.6407,All hours
Resistencia FIR,67.041,29.5686,81.5673,All hours
Resistencia FIR,68.1755,29.0445,81.9815,All hours
Resistencia FIR,69.31,28.5926,83.1503,All hours
Resistencia FIR,70.4445,28.1026,83.8058,All hours
Resistencia FIR,71.5906,27.6729,83.9548,All hours
Resistencia FIR,72.7252,27.2053,85.7091,All hours
Resistencia FIR,73.8597,26.7477,85.8587,All hours
Resistencia FIR,74.9942,26.2908,86.9291,All hours
Resistencia FIR,76.1287,25.8101,87.539,All hours
Resistencia FIR,77.2633,25.3688,88.495,All hours
Resistencia FIR,78.3978,24.8844,88.6273,All hours
Resistencia FIR,79.5439,24.3703,88.9966,All hours
Resistencia FIR,80.6784,23.8259,90.2208,All hours
Resistencia FIR,81.8129,23.2778,91.3634,All hours
Resistencia FIR,82.9474,22.7833,91.8591,All hours
Resistencia FIR,84.082,22.1323,92.8455,All hours
Resistencia FIR,85.2165,21.5821,93.2055,All hours
Resistencia FIR,86.3626,20.8251,93.8807,All hours
Resistencia FIR,87.4971,20.1012,94.4361,All hours
Resistencia FIR,88.6316,19.3032,94.8331,All hours
Resistencia FIR,89.7661,18.5967,95.143,All hours
Resistencia FIR,90.9007,17.7312,95.6399,All hours
Resistencia FIR,92.0352,16.8387,96.4277,All hours
Resistencia FIR,93.1813,15.8667,96.8982,All hours
Resistencia FIR,94.3158,14.9238,97.5331,All hours
Resistencia FIR,95.4503,13.6698,98.0186,All hours
Resistencia FIR,96.5849,12.5264,98.8056,All hours
Resistencia FIR,97.7194,10.8112,99.4876,All hours
Resistencia FIR,98.8539,8.3369,99.8373,All hours
Resistencia FIR,100.0,0.4798,100.0,All hours
Resistencia FIR,0.0,100.0,-0.0005,Winter (Oct–Mar)
Resistencia FIR,2.3159,71.3595,0.3463,Winter (Oct–Mar)
Resistencia FIR,4.6318,66.2068,1.3133,Winter (Oct–Mar)
Resistencia FIR,6.9708,62.7419,1.8336,Winter (Oct–Mar)
Resistencia FIR,9.2867,59.4343,2.3389,Winter (Oct–Mar)
Resistencia FIR,11.6258,57.0512,3.0414,Winter (Oct–Mar)
Resistencia FIR,13.9416,55.3705,3.5058,Winter (Oct–Mar)
Resistencia FIR,16.2575,53.801,4.1384,Winter (Oct–Mar)
Resistencia FIR,18.5966,51.8423,4.0673,Winter (Oct–Mar)
Resistencia FIR,20.9125,50.3778,4.8378,Winter (Oct–Mar)
Resistencia FIR,23.2515,49.0968,5.1978,Winter (Oct–Mar)
Resistencia FIR,25.5674,47.8928,5.5052,Winter (Oct–Mar)
Resistencia FIR,27.9064,46.6405,6.4477,Winter (Oct–Mar)
Resistencia FIR,30.2223,45.3892,6.8346,Winter (Oct–Mar)
Resistencia FIR,32.5382,44.4302,7.1304,Winter (Oct–Mar)
Resistencia FIR,34.8773,43.2457,7.1191,Winter (Oct–Mar)
Resistencia FIR,37.1931,42.184,7.3455,Winter (Oct–Mar)
Resistencia FIR,39.5322,41.1512,7.2798,Winter (Oct–Mar)
Resistencia FIR,41.8481,40.0519,7.6422,Winter (Oct–Mar)
Resistencia FIR,44.164,39.1243,8.1821,Winter (Oct–Mar)
Resistencia FIR,46.503,38.0265,8.3807,Winter (Oct–Mar)
Resistencia FIR,48.8189,37.1139,8.8891,Winter (Oct–Mar)
Resistencia FIR,51.1579,36.1246,9.7301,Winter (Oct–Mar)
Resistencia FIR,53.4738,35.2188,10.1253,Winter (Oct–Mar)
Resistencia FIR,55.8129,34.2439,10.5194,Winter (Oct–Mar)
Resistencia FIR,58.1288,33.4542,11.1923,Winter (Oct–Mar)
Resistencia FIR,60.4447,32.4114,11.3471,Winter (Oct–Mar)
Resistencia FIR,62.7837,31.6043,12.2037,Winter (Oct–Mar)
Resistencia FIR,65.0996,30.7154,12.5,Winter (Oct–Mar)
Resistencia FIR,67.4386,29.7838,12.6916,Winter (Oct–Mar)
Resistencia FIR,69.7545,28.8633,13.3541,Winter (Oct–Mar)
Resistencia FIR,72.0704,27.8656,13.5426,Winter (Oct–Mar)
Resistencia FIR,74.4094,26.9574,13.5225,Winter (Oct–Mar)
Resistencia FIR,76.7253,26.0046,13.8553,Winter (Oct–Mar)
Resistencia FIR,79.0644,25.1734,13.9056,Winter (Oct–Mar)
Resistencia FIR,81.3803,24.028,14.0689,Winter (Oct–Mar)
Resistencia FIR,83.7193,22.993,14.4572,Winter (Oct–Mar)
Resistencia FIR,86.0352,21.7981,14.8891,Winter (Oct–Mar)
Resistencia FIR,88.3511,20.3239,14.9392,Winter (Oct–Mar)
Resistencia FIR,90.6901,18.6956,15.0606,Winter (Oct–Mar)
Resistencia FIR,93.006,16.9538,15.2621,Winter (Oct–Mar)
Resistencia FIR,95.3451,14.7235,15.6434,Winter (Oct–Mar)
Resistencia FIR,97.661,11.7617,15.8216,Winter (Oct–Mar)
Resistencia FIR,100.0,2.0211,15.9153,Winter (Oct–Mar)
Resistencia FIR,0.0,100.0,-0.0005,Night (20h–04h)
Resistencia FIR,3.1182,68.6106,5.0317,Night (20h–04h)
Resistencia FIR,6.2365,63.6244,7.9866,Night (20h–04h)
Resistencia FIR,9.3547,59.8126,12.3439,Night (20h–04h)
Resistencia FIR,12.473,57.0512,14.9384,Night (20h–04h)
Resistencia FIR,15.6221,55.1506,17.6813,Night (20h–04h)
Resistencia FIR,18.7404,53.0042,20.7521,Night (20h–04h)
Resistencia FIR,21.8586,51.1581,23.7538,Night (20h–04h)
Resistencia FIR,24.9768,49.4813,28.9127,Night (20h–04h)
Resistencia FIR,28.0951,48.279,32.8021,Night (20h–04h)
Resistencia FIR,31.2442,46.6768,37.802,Night (20h–04h)
Resistencia FIR,34.3625,45.2825,40.0126,Night (20h–04h)
Resistencia FIR,37.4807,44.2806,42.1273,Night (20h–04h)
Resistencia FIR,40.599,42.9697,45.175,Night (20h–04h)
Resistencia FIR,43.7481,41.5118,47.0607,Night (20h–04h)
Resistencia FIR,46.8663,40.1149,49.0416,Night (20h–04h)
Resistencia FIR,49.9846,39.0587,51.8011,Night (20h–04h)
Resistencia FIR,53.1028,37.9452,55.2474,Night (20h–04h)
Resistencia FIR,56.2211,36.7382,56.998,Night (20h–04h)
Resistencia FIR,59.3702,35.7994,60.0702,Night (20h–04h)
Resistencia FIR,62.4884,34.6112,61.8525,Night (20h–04h)
Resistencia FIR,65.6067,33.431,63.2979,Night (20h–04h)
Resistencia FIR,68.7249,32.2512,64.7151,Night (20h–04h)
Resistencia FIR,71.874,31.2104,66.4824,Night (20h–04h)
Resistencia FIR,74.9923,30.0235,67.6454,Night (20h–04h)
Resistencia FIR,78.1105,28.6197,68.7003,Night (20h–04h)
Resistencia FIR,81.2288,27.0771,70.1986,Night (20h–04h)
Resistencia FIR,84.347,25.6818,71.0681,Night (20h–04h)
Resistencia FIR,87.4961,24.3441,72.3006,Night (20h–04h)
Resistencia FIR,90.6144,22.2882,74.499,Night (20h–04h)
Resistencia FIR,93.7326,19.7423,75.4505,Night (20h–04h)
Resistencia FIR,96.8509,15.5478,75.9997,Night (20h–04h)
Resistencia FIR,100.0,3.9902,76.9723,Night (20h–04h)
Resistencia FIR,0.0,100.0,-0.0005,Winter & Night
Resistencia FIR,6.609,64.0739,2.0471,Winter & Night
Resistencia FIR,13.2798,56.6841,3.6495,Winter & Night
Resistencia FIR,19.9506,52.7737,5.2753,Winter & Night
Resistencia FIR,26.6214,49.1854,6.4057,Winter & Night
Resistencia FIR,33.2922,45.8964,8.0829,Winter & Night
Resistencia FIR,39.9629,43.1713,8.7214,Winter & Night
Resistencia FIR,46.6337,40.0058,9.6111,Winter & Night
Resistencia FIR,53.3045,37.4737,11.1872,Winter & Night
Resistencia FIR,59.9753,34.7444,12.3976,Winter & Night
Resistencia FIR,66.6461,32.2181,13.5465,Winter & Night
Resistencia FIR,73.3169,29.9452,14.4286,Winter & Night
Resistencia FIR,79.9876,26.9624,14.8155,Winter & Night
Resistencia FIR,86.6584,24.096,15.4579,Winter & Night
Resistencia FIR,93.3292,19.763,16.3387,Winter & Night
Resistencia FIR,100.0,3.9902,16.8482,Winter & Night
Comodoro Rivadavia FIR,0.0,100.0,0.0,All hours
Comodoro Rivadavia FIR,1.1337,64.695,-5.6104,All hours
Comodoro Rivadavia FIR,2.2674,58.2159,-8.8361,All hours
Comodoro Rivadavia FIR,3.4011,54.2078,-10.0859,All hours
Comodoro Rivadavia FIR,4.5348,51.5036,-12.0274,All hours
Comodoro Rivadavia FIR,5.6802,48.914,-14.6509,All hours
Comodoro Rivadavia FIR,6.8139,47.2727,-17.1274,All hours
Comodoro Rivadavia FIR,7.9476,45.6488,-18.68,All hours
Comodoro Rivadavia FIR,9.0813,44.2882,-19.627,All hours
Comodoro Rivadavia FIR,10.2267,42.9235,-21.6151,All hours
Comodoro Rivadavia FIR,11.3604,41.7572,-24.53,All hours
Comodoro Rivadavia FIR,12.4942,40.7023,-25.8852,All hours
Comodoro Rivadavia FIR,13.6279,39.562,-24.6167,All hours
Comodoro Rivadavia FIR,14.7616,38.743,-23.2979,All hours
Comodoro Rivadavia FIR,15.907,37.7134,-23.3417,All hours
Comodoro Rivadavia FIR,17.0407,36.8372,-23.7279,All hours
Comodoro Rivadavia FIR,18.1744,36.0108,-23.6897,All hours
Comodoro Rivadavia FIR,19.3081,35.3288,-20.4194,All hours
Comodoro Rivadavia FIR,20.4535,34.6294,-19.508,All hours
Comodoro Rivadavia FIR,21.5872,33.808,-17.9604,All hours
Comodoro Rivadavia FIR,22.7209,33.1437,-16.4852,All hours
Comodoro Rivadavia FIR,23.8546,32.3751,-13.5662,All hours
Comodoro Rivadavia FIR,25.0,31.7447,-14.6476,All hours
Comodoro Rivadavia FIR,26.1337,31.1556,-13.7873,All hours
Comodoro Rivadavia FIR,27.2674,30.4389,-10.8329,All hours
Comodoro Rivadavia FIR,28.4011,29.87,-9.0768,All hours
Comodoro Rivadavia FIR,29.5348,29.2775,-7.0132,All hours
Comodoro Rivadavia FIR,30.6802,28.7654,-7.5286,All hours
Comodoro Rivadavia FIR,31.8139,28.2835,-7.1366,All hours
Comodoro Rivadavia FIR,32.9476,27.7173,-1.3447,All hours
Comodoro Rivadavia FIR,34.0813,27.1916,0.0504,All hours
Comodoro Rivadavia FIR,35.2267,26.6757,3.7294,All hours
Comodoro Rivadavia FIR,36.3604,26.159,5.0221,All hours
Comodoro Rivadavia FIR,37.4942,25.7286,5.1666,All hours
Comodoro Rivadavia FIR,38.6279,25.1607,6.2664,All hours
Comodoro Rivadavia FIR,39.7616,24.6555,8.2089,All hours
Comodoro Rivadavia FIR,40.907,24.1354,9.9053,All hours
Comodoro Rivadavia FIR,42.0407,23.5861,11.2744,All hours
Comodoro Rivadavia FIR,43.1744,23.0927,13.5306,All hours
Comodoro Rivadavia FIR,44.3081,22.6533,13.7541,All hours
Comodoro Rivadavia FIR,45.4535,22.1932,15.9348,All hours
Comodoro Rivadavia FIR,46.5872,21.7959,18.8499,All hours
Comodoro Rivadavia FIR,47.7209,21.3833,22.3109,All hours
Comodoro Rivadavia FIR,48.8546,20.9621,24.7386,All hours
Comodoro Rivadavia FIR,50.0,20.5524,27.2622,All hours
Comodoro Rivadavia FIR,51.1337,20.0358,29.5772,All hours
Comodoro Rivadavia FIR,52.2674,19.6688,33.0802,All hours
Comodoro Rivadavia FIR,53.4011,19.218,34.2956,All hours
Comodoro Rivadavia FIR,54.5348,18.8064,37.081,All hours
Comodoro Rivadavia FIR,55.6802,18.3922,41.1463,All hours
Comodoro Rivadavia FIR,56.8139,17.9159,43.3863,All hours
Comodoro Rivadavia FIR,57.9476,17.5646,48.2938,All hours
Comodoro Rivadavia FIR,59.0813,17.1924,52.7075,All hours
Comodoro Rivadavia FIR,60.2267,16.8101,54.4759,All hours
Comodoro Rivadavia FIR,61.3604,16.4597,54.2449,All hours
Comodoro Rivadavia FIR,62.4942,16.02,56.1133,All hours
Comodoro Rivadavia FIR,63.6279,15.6671,59.5129,All hours
Comodoro Rivadavia FIR,64.7616,15.2232,61.2548,All hours
Comodoro Rivadavia FIR,65.907,14.7957,62.983,All hours
Comodoro Rivadavia FIR,67.0407,14.3813,63.9862,All hours
Comodoro Rivadavia FIR,68.1744,14.0054,67.0132,All hours
Comodoro Rivadavia FIR,69.3081,13.551,68.5129,All hours
Comodoro Rivadavia FIR,70.4535,13.1082,71.222,All hours
Comodoro Rivadavia FIR,71.5872,12.7176,73.7387,All hours
Comodoro Rivadavia FIR,72.7209,12.2226,75.2685,All hours
Comodoro Rivadavia FIR,73.8546,11.7952,76.687,All hours
Comodoro Rivadavia FIR,75.0,11.3786,78.739,All hours
Comodoro Rivadavia FIR,76.1337,10.9794,79.9051,All hours
Comodoro Rivadavia FIR,77.2674,10.7838,80.1365,All hours
