Region,Hour of year,Cumulative contrail warming
Guangzhou FIR,60.0069,110.8576
Guangzhou FIR,61.1182,110.8576
Guangzhou FIR,62.2294,110.8576
Guangzhou FIR,63.3407,110.8576
Guangzhou FIR,64.4519,110.8576
Guangzhou FIR,65.5631,110.8576
Guangzhou FIR,66.6744,110.8576
Guangzhou FIR,67.7856,110.8576
Guangzhou FIR,68.8969,110.8576
Guangzhou FIR,70.0081,110.8576
Guangzhou FIR,71.1193,110.8576
Guangzhou FIR,72.2306,110.8576
Guangzhou FIR,73.3418,110.8576
Guangzhou FIR,74.4531,110.8576
Guangzhou FIR,75.5643,110.8576
Guangzhou FIR,76.6755,110.8576
Guangzhou FIR,77.7868,110.8576
Guangzhou FIR,78.898,110.8576
Guangzhou FIR,80.0093,110.8576
Guangzhou FIR,81.1205,110.8576
Guangzhou FIR,82.2317,110.8576
Guangzhou FIR,83.343,110.8576
Guangzhou FIR,84.4542,110.8576
Guangzhou FIR,85.5655,110.8576
Guangzhou FIR,86.6767,110.8576
Guangzhou FIR,87.7879,110.8576
Guangzhou FIR,88.8992,110.8576
Guangzhou FIR,90.0104,110.8576
Guangzhou FIR,91.1217,110.8575
Guangzhou FIR,92.2329,110.8511
Guangzhou FIR,93.3441,110.8081
Guangzhou FIR,94.4554,110.6619
Guangzhou FIR,95.5666,110.3046
Guangzhou FIR,96.6779,109.6719
Guangzhou FIR,97.7891,108.5305
Guangzhou FIR,98.9003,106.2808
Wuhan FIR,0.0,1.5388
Wuhan FIR,1.1112,53.8987
Wuhan FIR,2.2225,78.9685
Wuhan FIR,3.3337,95.6272
Wuhan FIR,4.445,107.4561
Wuhan FIR,5.5562,116.2106
Wuhan FIR,6.6674,122.8467
Wuhan FIR,7.7787,128.1057
Wuhan FIR,8.8899,132.3487
Wuhan FIR,10.0012,135.7364
Wuhan FIR,11.1124,138.4237
Wuhan FIR,12.2236,140.5648
Wuhan FIR,13.3349,142.3367
Wuhan FIR,14.4461,143.7787
Wuhan FIR,15.5574,144.9915
Wuhan FIR,16.6686,145.9896
Wuhan FIR,17.7798,146.831
Wuhan FIR,18.8911,147.5032
Wuhan FIR,20.0023,148.0525
Wuhan FIR,21.1136,148.4887
Wuhan FIR,22.2248,148.8306
Wuhan FIR,23.336,149.0862
Wuhan FIR,24.4473,149.2837
Wuhan FIR,25.5585,149.437
Wuhan FIR,26.6698,149.5478
Wuhan FIR,27.781,149.6266
Wuhan FIR,28.8922,149.684
Wuhan FIR,30.0035,149.7243
Wuhan FIR,31.1147,149.7513
Wuhan FIR,32.226,149.766
Wuhan FIR,33.3372,149.7727
Wuhan FIR,34.4484,149.7752
Wuhan FIR,35.5597,149.7758
Wuhan FIR,36.6709,149.7758
Wuhan FIR,37.7822,149.7758
Wuhan FIR,38.8934,149.7758
Wuhan FIR,40.0046,149.7758
Wuhan FIR,41.1159,149.7758
Wuhan FIR,42.2271,149.7758
Wuhan FIR,43.3383,149.7758
Wuhan FIR,44.4496,149.7758
Wuhan FIR,45.5608,149.7758
Wuhan FIR,46.6721,149.7758
Wuhan FIR,47.7833,149.7758
Wuhan FIR,48.8945,149.7758
Wuhan FIR,50.0058,149.7758
Wuhan FIR,51.117,149.7758
Wuhan FIR,52.2283,149.7758
Wuhan FIR,53.3395,149.7758
Wuhan FIR,54.4507,149.7758
Wuhan FIR,55.562,149.7758
Wuhan FIR,56.6732,149.7758
Wuhan FIR,57.7845,149.7758
Wuhan FIR,58.8957,149.7758
Wuhan FIR,60.0069,149.7758
Wuhan FIR,61.1182,149.7758
Wuhan FIR,62.2294,149.7758
Wuhan FIR,63.3407,149.7758
Wuhan FIR,64.4519,149.7758
Wuhan FIR,65.5631,149.7758
Wuhan FIR,66.6744,149.7758
Wuhan FIR,67.7856,149.7758
Wuhan FIR,68.8969,149.7758
Wuhan FIR,70.0081,149.7758
Wuhan FIR,71.1193,149.7758
Wuhan FIR,72.2306,149.7758
Wuhan FIR,73.3418,149.7758
Wuhan FIR,74.4531,149.7758
Wuhan FIR,75.5643,149.7758
Wuhan FIR,76.6755,149.7758
Wuhan FIR,77.7868,149.7758
Wuhan FIR,78.898,149.7758
Wuhan FIR,80.0093,149.7758
Wuhan FIR,81.1205,149.7758
Wuhan FIR,82.2317,149.7758
Wuhan FIR,83.343,149.7758
Wuhan FIR,84.4542,149.7758
Wuhan FIR,85.5655,149.7756
Wuhan FIR,86.6767,149.7732
Wuhan FIR,87.7879,149.7613
Wuhan FIR,88.8992,149.7326
Wuhan FIR,90.0104,149.6659
Wuhan FIR,91.1217,149.526
Wuhan FIR,92.2329,149.2765
Wuhan FIR,93.3441,148.8846
Wuhan FIR,94.4554,148.1834
Wuhan FIR,95.5666,147.0068
Wuhan FIR,96.6779,144.8416
Wuhan FIR,97.7891,140.4131
Wuhan FIR,98.9003,130.4826
Sanya FIR,0.0,0.9471
Sanya FIR,1.1112,40.2741
Sanya FIR,2.2225,60.4714
Sanya FIR,3.3337,76.0358
Sanya FIR,4.445,88.3466
Sanya FIR,5.5562,98.5851
Sanya FIR,6.6674,107.3258
Sanya FIR,7.7787,114.8851
Sanya FIR,8.8899,121.4733
Sanya FIR,10.0012,127.1784
Sanya FIR,11.1124,132.1398
Sanya FIR,12.2236,136.4525
Sanya FIR,13.3349,140.1917
Sanya FIR,14.4461,143.3936
Sanya FIR,15.5574,146.1605
Sanya FIR,16.6686,148.4702
Sanya FIR,17.7798,150.3918
Sanya FIR,18.8911,151.9949
Sanya FIR,20.0023,153.3363
Sanya FIR,21.1136,154.4454
Sanya FIR,22.2248,155.3361
Sanya FIR,23.336,156.0202
Sanya FIR,24.4473,156.5459
Sanya FIR,25.5585,156.9153
Sanya FIR,26.6698,157.1616
Sanya FIR,27.781,157.3202
Sanya FIR,28.8922,157.4149
Sanya FIR,30.0035,157.4674
Sanya FIR,31.1147,157.4922
Sanya FIR,32.226,157.5002
Sanya FIR,33.3372,157.5016
Sanya FIR,34.4484,157.5016
Sanya FIR,35.5597,157.5016
Sanya FIR,36.6709,157.5016
Sanya FIR,37.7822,157.5016
Sanya FIR,38.8934,157.5016
Sanya FIR,40.0046,157.5016
Sanya FIR,41.1159,157.5016
Sanya FIR,42.2271,157.5016
Sanya FIR,43.3383,157.5016
Sanya FIR,44.4496,157.5016
Sanya FIR,45.5608,157.5016
Sanya FIR,46.6721,157.5016
Sanya FIR,47.7833,157.5016
Sanya FIR,48.8945,157.5016
Sanya FIR,50.0058,157.5016
Sanya FIR,51.117,157.5016
Sanya FIR,52.2283,157.5016
Sanya FIR,53.3395,157.5016
Sanya FIR,54.4507,157.5016
Sanya FIR,55.562,157.5016
Sanya FIR,56.6732,157.5016
Sanya FIR,57.7845,157.5016
Sanya FIR,58.8957,157.5016
Sanya FIR,60.0069,157.5016
Sanya FIR,61.1182,157.5016
Sanya FIR,62.2294,157.5016
Sanya FIR,63.3407,157.5016
Sanya FIR,64.4519,157.5016
Sanya FIR,65.5631,157.5016
Sanya FIR,66.6744,157.5016
Sanya FIR,67.7856,157.5016
Sanya FIR,68.8969,157.5016
Sanya FIR,70.0081,157.5016
Sanya FIR,71.1193,157.5016
Sanya FIR,72.2306,157.5016
Sanya FIR,73.3418,157.5016
Sanya FIR,74.4531,157.5016
Sanya FIR,75.5643,157.5016
Sanya FIR,76.6755,157.5016
Sanya FIR,77.7868,157.5016
Sanya FIR,78.898,157.5016
Sanya FIR,80.0093,157.5016
Sanya FIR,81.1205,157.5016
Sanya FIR,82.2317,157.5016
Sanya FIR,83.343,157.5012
Sanya FIR,84.4542,157.4973
Sanya FIR,85.5655,157.4777
Sanya FIR,86.6767,157.4153
Sanya FIR,87.7879,157.2647
Sanya FIR,88.8992,156.9523
Sanya FIR,90.0104,156.3683
Sanya FIR,91.1217,155.459
Sanya FIR,92.2329,154.1158
Sanya FIR,93.3441,152.1238
Sanya FIR,94.4554,149.3155
Sanya FIR,95.5666,145.2909
Sanya FIR,96.6779,139.8743
Sanya FIR,97.7891,132.2825
Sanya FIR,98.9003,120.7108
Pyongyang FIR,0.0,5.2273
Pyongyang FIR,1.1137,104.5753
Pyongyang FIR,2.2274,150.8172
Pyongyang FIR,3.3411,179.9012
Pyongyang FIR,4.4548,199.5413
Pyongyang FIR,5.5684,213.5358
Pyongyang FIR,6.6821,224.3648
Pyongyang FIR,7.7958,232.1066
Pyongyang FIR,8.9095,237.3565
Pyongyang FIR,10.0232,240.9582
Pyongyang FIR,11.1369,243.3968
Pyongyang FIR,12.2506,245.0809
Pyongyang FIR,13.3643,246.098
Pyongyang FIR,14.478,246.719
Pyongyang FIR,15.5916,247.0479
Pyongyang FIR,16.7053,247.1925
Pyongyang FIR,17.819,247.2331
Pyongyang FIR,18.9327,247.2362
Pyongyang FIR,20.0464,247.2362
Pyongyang FIR,21.1601,247.2362
Pyongyang FIR,22.2738,247.2362
Pyongyang FIR,23.3875,247.2362
Pyongyang FIR,24.5012,247.2362
Pyongyang FIR,25.6148,247.2362
Pyongyang FIR,26.7285,247.2362
Pyongyang FIR,27.8422,247.2362
Pyongyang FIR,28.9559,247.2362
Pyongyang FIR,30.0696,247.2362
Pyongyang FIR,31.1833,247.2362
Pyongyang FIR,32.297,247.2362
Pyongyang FIR,33.4107,247.2362
Pyongyang FIR,34.5244,247.2362
Pyongyang FIR,35.6381,247.2362
Pyongyang FIR,36.7517,247.2362
Pyongyang FIR,37.8654,247.2362
Pyongyang FIR,38.9791,247.2362
Pyongyang FIR,40.0928,247.2362
Pyongyang FIR,41.2065,247.2362
Pyongyang FIR,42.3202,247.2362
Pyongyang FIR,43.4339,247.2362
Pyongyang FIR,44.5476,247.2362
Pyongyang FIR,45.6613,247.2362
Pyongyang FIR,46.7749,247.2362
Pyongyang FIR,47.8886,247.2362
Pyongyang FIR,49.0023,247.2362
Pyongyang FIR,50.116,247.2362
Pyongyang FIR,51.2297,247.2362
Pyongyang FIR,52.3434,247.2362
Pyongyang FIR,53.4571,247.2362
Pyongyang FIR,54.5708,247.2362
Pyongyang FIR,55.6845,247.2362
Pyongyang FIR,56.7981,247.2362
Pyongyang FIR,57.9118,247.2362
Pyongyang FIR,59.0255,247.2362
Pyongyang FIR,60.1392,247.2362
Pyongyang FIR,61.2529,247.2362
Pyongyang FIR,62.3666,247.2362
Pyongyang FIR,63.4803,247.2362
Pyongyang FIR,64.594,247.2362
Pyongyang FIR,65.7077,247.2362
Pyongyang FIR,66.8213,247.2362
Pyongyang FIR,67.935,247.2362
Pyongyang FIR,69.0487,247.2362
Pyongyang FIR,70.1624,247.2362
Pyongyang FIR,71.2761,247.2362
Pyongyang FIR,72.3898,247.2362
Pyongyang FIR,73.5035,247.2362
Pyongyang FIR,74.6172,247.2362
Pyongyang FIR,75.7309,247.2362
Pyongyang FIR,76.8445,247.2362
Pyongyang FIR,77.9582,247.2362
Pyongyang FIR,79.0719,247.2362
Pyongyang FIR,80.1856,247.2362
Pyongyang FIR,81.2993,247.2362
Pyongyang FIR,82.413,247.2362
Pyongyang FIR,83.5267,247.2362
Pyongyang FIR,84.6404,247.2362
Pyongyang FIR,85.7541,247.2362
Pyongyang FIR,86.8677,247.2362
Pyongyang FIR,87.9814,247.2355
Pyongyang FIR,89.0951,247.2234
Pyongyang FIR,90.2088,247.1464
Pyongyang FIR,91.3225,246.8934
Pyongyang FIR,92.4362,246.2542
Pyongyang FIR,93.5499,244.8243
Pyongyang FIR,94.6636,242.0901
Pyongyang FIR,95.7773,237.2973
Pyongyang FIR,96.891,228.7643
Pyongyang FIR,98.0046,211.6827
Pyongyang FIR,99.1183,178.0656
Lanzhou FIR,0.0,0.9225
Lanzhou FIR,1.1112,31.4996
Lanzhou FIR,2.2225,48.1485
Lanzhou FIR,3.3337,60.0823
Lanzhou FIR,4.445,69.6175
Lanzhou FIR,5.5562,77.3122
Lanzhou FIR,6.6674,83.7427
Lanzhou FIR,7.7787,89.0903
Lanzhou FIR,8.8899,93.6619
Lanzhou FIR,10.0012,97.6493
Lanzhou FIR,11.1124,101.1806
Lanzhou FIR,12.2236,104.3085
Lanzhou FIR,13.3349,107.0753
Lanzhou FIR,14.4461,109.5411
Lanzhou FIR,15.5574,111.7485
Lanzhou FIR,16.6686,113.7288
Lanzhou FIR,17.7798,115.5118
Lanzhou FIR,18.8911,117.0813
Lanzhou FIR,20.0023,118.4858
Lanzhou FIR,21.1136,119.7511
Lanzhou FIR,22.2248,120.8871
Lanzhou FIR,23.336,121.8933
Lanzhou FIR,24.4473,122.7896
Lanzhou FIR,25.5585,123.597
Lanzhou FIR,26.6698,124.322
Lanzhou FIR,27.781,124.9759
Lanzhou FIR,28.8922,125.5552
Lanzhou FIR,30.0035,126.0727
Lanzhou FIR,31.1147,126.5312
Lanzhou FIR,32.226,126.9353
Lanzhou FIR,33.3372,127.2964
Lanzhou FIR,34.4484,127.6149
Lanzhou FIR,35.5597,127.8902
Lanzhou FIR,36.6709,128.1235
Lanzhou FIR,37.7822,128.3191
Lanzhou FIR,38.8934,128.4798
Lanzhou FIR,40.0046,128.6147
Lanzhou FIR,41.1159,128.7294
Lanzhou FIR,42.2271,128.8255
Lanzhou FIR,43.3383,128.9049
Lanzhou FIR,44.4496,128.9666
Lanzhou FIR,45.5608,129.0134
Lanzhou FIR,46.6721,129.0483
Lanzhou FIR,47.7833,129.0728
Lanzhou FIR,48.8945,129.0889
Lanzhou FIR,50.0058,129.099
Lanzhou FIR,51.117,129.1047
Lanzhou FIR,52.2283,129.1072
Lanzhou FIR,53.3395,129.108
Lanzhou FIR,54.4507,129.108
Lanzhou FIR,55.562,129.108
Lanzhou FIR,56.6732,129.108
Lanzhou FIR,57.7845,129.108
Lanzhou FIR,58.8957,129.108
Lanzhou FIR,60.0069,129.108
Lanzhou FIR,61.1182,129.108
Lanzhou FIR,62.2294,129.108
Lanzhou FIR,63.3407,129.108
Lanzhou FIR,64.4519,129.108
Lanzhou FIR,65.5631,129.108
Lanzhou FIR,66.6744,129.108
Lanzhou FIR,67.7856,129.108
Lanzhou FIR,68.8969,129.108
Lanzhou FIR,70.0081,129.108
Lanzhou FIR,71.1193,129.108
Lanzhou FIR,72.2306,129.108
Lanzhou FIR,73.3418,129.108
Lanzhou FIR,74.4531,129.108
Lanzhou FIR,75.5643,129.108
Lanzhou FIR,76.6755,129.108
Lanzhou FIR,77.7868,129.108
Lanzhou FIR,78.898,129.1079
Lanzhou FIR,80.0093,129.1059
Lanzhou FIR,81.1205,129.0973
Lanzhou FIR,82.2317,129.0772
Lanzhou FIR,83.343,129.0412
Lanzhou FIR,84.4542,128.9805
Lanzhou FIR,85.5655,128.8898
Lanzhou FIR,86.6767,128.7541
Lanzhou FIR,87.7879,128.5633
Lanzhou FIR,88.8992,128.3036
Lanzhou FIR,90.0104,127.941
Lanzhou FIR,91.1217,127.4461
Lanzhou FIR,92.2329,126.7897
Lanzhou FIR,93.3441,125.9135
Lanzhou FIR,94.4554,124.7144
Lanzhou FIR,95.5666,122.9724
Lanzhou FIR,96.6779,120.4935
Lanzhou FIR,97.7891,116.8688
Lanzhou FIR,98.9003,111.0747
Ulaanbaatar FIR,0.0,0.9275
Ulaanbaatar FIR,1.1112,26.5151
Ulaanbaatar FIR,2.2225,40.6522
Ulaanbaatar FIR,3.3337,51.2033
Ulaanbaatar FIR,4.445,59.8598
Ulaanbaatar FIR,5.5562,67.2266
Ulaanbaatar FIR,6.6674,73.6478
Ulaanbaatar FIR,7.7787,79.3119
Ulaanbaatar FIR,8.8899,84.3997
Ulaanbaatar FIR,10.0012,89.0119
Ulaanbaatar FIR,11.1124,93.1215
Ulaanbaatar FIR,12.2236,96.7828
Ulaanbaatar FIR,13.3349,100.104
Ulaanbaatar FIR,14.4461,103.0749
Ulaanbaatar FIR,15.5574,105.7678
Ulaanbaatar FIR,16.6686,108.2461
Ulaanbaatar FIR,17.7798,110.5189
Ulaanbaatar FIR,18.8911,112.6232
Ulaanbaatar FIR,20.0023,114.5539
Ulaanbaatar FIR,21.1136,116.3275
Ulaanbaatar FIR,22.2248,117.9303
Ulaanbaatar FIR,23.336,119.376
Ulaanbaatar FIR,24.4473,120.7008
Ulaanbaatar FIR,25.5585,121.9011
Ulaanbaatar FIR,26.6698,122.9812
Ulaanbaatar FIR,27.781,123.9605
Ulaanbaatar FIR,28.8922,124.8404
Ulaanbaatar FIR,30.0035,125.6362
Ulaanbaatar FIR,31.1147,126.364
Ulaanbaatar FIR,32.226,127.0114
Ulaanbaatar FIR,33.3372,127.5777
Ulaanbaatar FIR,34.4484,128.0846
Ulaanbaatar FIR,35.5597,128.5324
Ulaanbaatar FIR,36.6709,128.9245
Ulaanbaatar FIR,37.7822,129.2786
Ulaanbaatar FIR,38.8934,129.5888
Ulaanbaatar FIR,40.0046,129.856
Ulaanbaatar FIR,41.1159,130.0809
Ulaanbaatar FIR,42.2271,130.2712
Ulaanbaatar FIR,43.3383,130.4353
Ulaanbaatar FIR,44.4496,130.571
Ulaanbaatar FIR,45.5608,130.6811
Ulaanbaatar FIR,46.6721,130.7693
Ulaanbaatar FIR,47.7833,130.8395
Ulaanbaatar FIR,48.8945,130.8939
Ulaanbaatar FIR,50.0058,130.9327
Ulaanbaatar FIR,51.117,130.9592
Ulaanbaatar FIR,52.2283,130.9758
Ulaanbaatar FIR,53.3395,130.9842
Ulaanbaatar FIR,54.4507,130.9875
Ulaanbaatar FIR,55.562,130.9883
Ulaanbaatar FIR,56.6732,130.9884
Ulaanbaatar FIR,57.7845,130.9884
Ulaanbaatar FIR,58.8957,130.9884
Ulaanbaatar FIR,60.0069,130.9884
Ulaanbaatar FIR,61.1182,130.9884
Ulaanbaatar FIR,62.2294,130.9884
Ulaanbaatar FIR,63.3407,130.9884
Ulaanbaatar FIR,64.4519,130.9884
Ulaanbaatar FIR,65.5631,130.9884
Ulaanbaatar FIR,66.6744,130.9884
Ulaanbaatar FIR,67.7856,130.9883
Ulaanbaatar FIR,68.8969,130.988
Ulaanbaatar FIR,70.0081,130.986
Ulaanbaatar FIR,71.1193,130.9797
Ulaanbaatar FIR,72.2306,130.9666
Ulaanbaatar FIR,73.3418,130.9414
Ulaanbaatar FIR,74.4531,130.9021
Ulaanbaatar FIR,75.5643,130.8445
Ulaanbaatar FIR,76.6755,130.7685
Ulaanbaatar FIR,77.7868,130.6698
Ulaanbaatar FIR,78.898,130.5428
Ulaanbaatar FIR,80.0093,130.3788
Ulaanbaatar FIR,81.1205,130.1718
Ulaanbaatar FIR,82.2317,129.9166
Ulaanbaatar FIR,83.343,129.608
Ulaanbaatar FIR,84.4542,129.2412
Ulaanbaatar FIR,85.5655,128.8123
Ulaanbaatar FIR,86.6767,128.2885
Ulaanbaatar FIR,87.7879,127.653
Ulaanbaatar FIR,88.8992,126.9151
Ulaanbaatar FIR,90.0104,126.0596
Ulaanbaatar FIR,91.1217,125.0459
Ulaanbaatar FIR,92.2329,123.8332
Ulaanbaatar FIR,93.3441,122.4247
Ulaanbaatar FIR,94.4554,120.7339
Ulaanbaatar FIR,95.5666,118.65
Ulaanbaatar FIR,96.6779,116.0744
Ulaanbaatar FIR,97.7891,112.8558
Ulaanbaatar FIR,98.9003,108.3428
Kunming FIR,0.0,0.72
Kunming FIR,1.1112,30.2389
Kunming FIR,2.2225,44.588
Kunming FIR,3.3337,54.522
Kunming FIR,4.445,62.1794
Kunming FIR,5.5562,68.4664
Kunming FIR,6.6674,73.7422
Kunming FIR,7.7787,78.185
Kunming FIR,8.8899,82.104
Kunming FIR,10.0012,85.5867
Kunming FIR,11.1124,88.6294
Kunming FIR,12.2236,91.2613
Kunming FIR,13.3349,93.583
Kunming FIR,14.4461,95.6366
Kunming FIR,15.5574,97.475
Kunming FIR,16.6686,99.0767
Kunming FIR,17.7798,100.4862
Kunming FIR,18.8911,101.7452
Kunming FIR,20.0023,102.873
Kunming FIR,21.1136,103.8619
Kunming FIR,22.2248,104.7297
Kunming FIR,23.336,105.4955
Kunming FIR,24.4473,106.1627
Kunming FIR,25.5585,106.7461
Kunming FIR,26.6698,107.2558
Kunming FIR,27.781,107.6935
Kunming FIR,28.8922,108.0713
Kunming FIR,30.0035,108.3932
Kunming FIR,31.1147,108.6678
Kunming FIR,32.226,108.8966
Kunming FIR,33.3372,109.0886
Kunming FIR,34.4484,109.2433
Kunming FIR,35.5597,109.3689
Kunming FIR,36.6709,109.4683
Kunming FIR,37.7822,109.5439
Kunming FIR,38.8934,109.6006
Kunming FIR,40.0046,109.6423
Kunming FIR,41.1159,109.6714
Kunming FIR,42.2271,109.692
Kunming FIR,43.3383,109.7052
Kunming FIR,44.4496,109.7118
Kunming FIR,45.5608,109.7148
Kunming FIR,46.6721,109.7158
Kunming FIR,47.7833,109.7159
Kunming FIR,48.8945,109.7159
Kunming FIR,50.0058,109.7159
Kunming FIR,51.117,109.7159
Kunming FIR,52.2283,109.7159
Kunming FIR,53.3395,109.7159
Kunming FIR,54.4507,109.7159
Kunming FIR,55.562,109.7159
Kunming FIR,56.6732,109.7159
Kunming FIR,57.7845,109.7159
Kunming FIR,58.8957,109.7159
Kunming FIR,60.0069,109.7159
Kunming FIR,61.1182,109.7159
Kunming FIR,62.2294,109.7159
Kunming FIR,63.3407,109.7159
Kunming FIR,64.4519,109.7159
Kunming FIR,65.5631,109.7159
Kunming FIR,66.6744,109.7159
Kunming FIR,67.7856,109.7159
Kunming FIR,68.8969,109.7159
Kunming FIR,70.0081,109.7159
Kunming FIR,71.1193,109.7159
Kunming FIR,72.2306,109.7159
Kunming FIR,73.3418,109.7159
Kunming FIR,74.4531,109.7159
Kunming FIR,75.5643,109.7159
Kunming FIR,76.6755,109.7159
Kunming FIR,77.7868,109.7159
Kunming FIR,78.898,109.7159
Kunming FIR,80.0093,109.7159
Kunming FIR,81.1205,109.7159
Kunming FIR,82.2317,109.7159
Kunming FIR,83.343,109.7159
Kunming FIR,84.4542,109.7159
Kunming FIR,85.5655,109.7159
Kunming FIR,86.6767,109.7159
Kunming FIR,87.7879,109.7159
Kunming FIR,88.8992,109.7159
Kunming FIR,90.0104,109.7158
Kunming FIR,91.1217,109.7145
Kunming FIR,92.2329,109.7062
Kunming FIR,93.3441,109.6733
Kunming FIR,94.4554,109.5822
Kunming FIR,95.5666,109.3939
Kunming FIR,96.6779,109.0156
Kunming FIR,97.7891,108.27
Kunming FIR,98.9003,106.784
Shanghai FIR,0.0,0.8648
Shanghai FIR,1.1112,41.1492
Shanghai FIR,2.2225,64.6744
Shanghai FIR,3.3337,81.3765
Shanghai FIR,4.445,93.6532
Shanghai FIR,5.5562,103.1815
Shanghai FIR,6.6674,110.7575
Shanghai FIR,7.7787,117.0354
Shanghai FIR,8.8899,122.3067
Shanghai FIR,10.0012,126.8592
Shanghai FIR,11.1124,130.6607
Shanghai FIR,12.2236,133.9184
Shanghai FIR,13.3349,136.7384
Shanghai FIR,14.4461,139.2092
Shanghai FIR,15.5574,141.4019
Shanghai FIR,16.6686,143.331
Shanghai FIR,17.7798,145.027
Shanghai FIR,18.8911,146.5125
Shanghai FIR,20.0023,147.8094
Shanghai FIR,21.1136,148.9576
Shanghai FIR,22.2248,149.9865
Shanghai FIR,23.336,150.8922
Shanghai FIR,24.4473,151.6778
Shanghai FIR,25.5585,152.3628
Shanghai FIR,26.6698,152.9721
Shanghai FIR,27.781,153.4986
Shanghai FIR,28.8922,153.9477
Shanghai FIR,30.0035,154.3359
Shanghai FIR,31.1147,154.6727
Shanghai FIR,32.226,154.9561
Shanghai FIR,33.3372,155.1956
Shanghai FIR,34.4484,155.3973
Shanghai FIR,35.5597,155.5643
Shanghai FIR,36.6709,155.6982
Shanghai FIR,37.7822,155.8059
Shanghai FIR,38.8934,155.8951
Shanghai FIR,40.0046,155.9644
Shanghai FIR,41.1159,156.0178
Shanghai FIR,42.2271,156.0579
Shanghai FIR,43.3383,156.0843
Shanghai FIR,44.4496,156.0999
Shanghai FIR,45.5608,156.1081
Shanghai FIR,46.6721,156.1118
Shanghai FIR,47.7833,156.1129
Shanghai FIR,48.8945,156.113
Shanghai FIR,50.0058,156.113
Shanghai FIR,51.117,156.113
Shanghai FIR,52.2283,156.113
Shanghai FIR,53.3395,156.113
Shanghai FIR,54.4507,156.113
Shanghai FIR,55.562,156.113
Shanghai FIR,56.6732,156.113
Shanghai FIR,57.7845,156.113
Shanghai FIR,58.8957,156.113
Shanghai FIR,60.0069,156.113
Shanghai FIR,61.1182,156.113
Shanghai FIR,62.2294,156.113
Shanghai FIR,63.3407,156.113
Shanghai FIR,64.4519,156.113
Shanghai FIR,65.5631,156.113
Shanghai FIR,66.6744,156.113
Shanghai FIR,67.7856,156.113
Shanghai FIR,68.8969,156.113
Shanghai FIR,70.0081,156.113
Shanghai FIR,71.1193,156.113
Shanghai FIR,72.2306,156.113
Shanghai FIR,73.3418,156.113
Shanghai FIR,74.4531,156.113
Shanghai FIR,75.5643,156.113
Shanghai FIR,76.6755,156.113
Shanghai FIR,77.7868,156.113
Shanghai FIR,78.898,156.1126
Shanghai FIR,80.0093,156.1095
Shanghai FIR,81.1205,156.1001
Shanghai FIR,82.2317,156.0806
Shanghai FIR,83.343,156.0432
Shanghai FIR,84.4542,155.9792
Shanghai FIR,85.5655,155.8778
Shanghai FIR,86.6767,155.7283
Shanghai FIR,87.7879,155.5215
Shanghai FIR,88.8992,155.2471
Shanghai FIR,90.0104,154.8704
Shanghai FIR,91.1217,154.3577
Shanghai FIR,92.2329,153.633
Shanghai FIR,93.3441,152.5878
Shanghai FIR,94.4554,151.114
Shanghai FIR,95.5666,148.9558
Shanghai FIR,96.6779,145.3793
Shanghai FIR,97.7891,139.3568
Shanghai FIR,98.9003,128.017
Urumqi FIR,0.0,0.5794
Urumqi FIR,1.1112,23.7407
Urumqi FIR,2.2225,37.3238
Urumqi FIR,3.3337,47.8039
Urumqi FIR,4.445,56.2141
Urumqi FIR,5.5562,63.2281
Urumqi FIR,6.6674,69.2119
Urumqi FIR,7.7787,74.4957
Urumqi FIR,8.8899,79.1684
Urumqi FIR,10.0012,83.2855
Urumqi FIR,11.1124,86.9202
Urumqi FIR,12.2236,90.1835
Urumqi FIR,13.3349,93.1077
Urumqi FIR,14.4461,95.7268
Urumqi FIR,15.5574,98.0887
Urumqi FIR,16.6686,100.2079
Urumqi FIR,17.7798,102.1076
Urumqi FIR,18.8911,103.8259
Urumqi FIR,20.0023,105.3583
Urumqi FIR,21.1136,106.7448
Urumqi FIR,22.2248,107.9933
Urumqi FIR,23.336,109.1143
Urumqi FIR,24.4473,110.1264
Urumqi FIR,25.5585,111.0318
Urumqi FIR,26.6698,111.8517
Urumqi FIR,27.781,112.5819
Urumqi FIR,28.8922,113.2241
Urumqi FIR,30.0035,113.794
Urumqi FIR,31.1147,114.2996
Urumqi FIR,32.226,114.7509
Urumqi FIR,33.3372,115.1489
Urumqi FIR,34.4484,115.4948
Urumqi FIR,35.5597,115.7989
Urumqi FIR,36.6709,116.0649
Urumqi FIR,37.7822,116.2984
Urumqi FIR,38.8934,116.4949
Urumqi FIR,40.0046,116.661
Urumqi FIR,41.1159,116.8032
Urumqi FIR,42.2271,116.9197
Urumqi FIR,43.3383,117.015
Urumqi FIR,44.4496,117.0921
Urumqi FIR,45.5608,117.1528
Urumqi FIR,46.6721,117.1996
Urumqi FIR,47.7833,117.2349
Urumqi FIR,48.8945,117.26
Urumqi FIR,50.0058,117.277
Urumqi FIR,51.117,117.2872
Urumqi FIR,52.2283,117.2927
Urumqi FIR,53.3395,117.2952
Urumqi FIR,54.4507,117.2959
Urumqi FIR,55.562,117.296
Urumqi FIR,56.6732,117.296
Urumqi FIR,57.7845,117.296
Urumqi FIR,58.8957,117.296
Urumqi FIR,60.0069,117.296
Urumqi FIR,61.1182,117.296
Urumqi FIR,62.2294,117.296
Urumqi FIR,63.3407,117.296
