,time,file,region_id,area_km2,pt in mask,vol_km3,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing,min_lat,max_lat,min_lon,max_lon,min_FL,max_FL,area_by_FL
611610,2024-04-23,20240423T00.nc,144,451.49033,1,137.61425134277343,304.8,0.0,320.0,54.25,43.25,595280700.0,595280700.0,0.0,54.25,54.25,43.25,43.25,320,320,{320: 451.4903259277344}
1319473,2024-09-04 03:00:00,20240904T03.nc,72,2596.0566,4,1582.556128124998,609.5999999999992,152.39999999999964,395.0,32.87482,-70.062584,556651600.0,585406200.0,23148858.0,32.75,33.0,-70.25,-70.0,390,400,"{390: 648.0989990234375, 400: 1947.95751953125}"
944430,2024-06-19 09:00:00,20240619T09.nc,170,350.83005,1,106.9329985107422,304.8,0.0,300.0,63.0,-45.749996,506002800.0,506002800.0,0.0,63.0,63.0,-45.75,-45.75,300,300,{300: 350.8300476074219}
495852,2024-04-02,20240402T00.nc,142,1528.5669,3,465.907189453125,304.8,0.0,270.0,48.750004,7.499998,539455400.0,559708540.0,21724940.0,48.75,48.75,7.25,7.75,270,270,{270: 1528.56689453125}
818986,2024-05-28 14:00:00,20240528T14.nc,290,289077.28,1238,440553.7766250002,1524.000000000001,431.0522938113196,300.0,72.192184,-28.49974,632085800.0,941866500.0,92700040.0,66.5,75.0,-36.25,-21.5,280,320,"{280: 1616.3349609375, 290: 107065.984375, 300: 159479.90625, 310: 19804.767578125, 320: 1110.3154296875}"
1829610,2024-10-16 19:00:00,20241016T19.nc,177,553.5363,1,168.7178690917969,304.8,0.0,290.0,44.25,-5.5,535997120.0,535997120.0,0.0,44.25,44.25,-5.5,-5.5,290,290,{290: 553.5363159179688}
1382600,2024-09-11 18:00:00,20240911T18.nc,730,242.00348,1,73.76266040039063,304.8,0.0,340.0,71.75,-82.75,576819400.0,576819400.0,0.0,71.75,71.75,-82.75,-82.75,340,340,{340: 242.00347900390625}
1899077,2024-10-22 10:00:00,20241022T10.nc,237,429.32773,1,130.85909157714843,304.8,0.0,280.0,56.250004,-41.249996,558676500.0,558676500.0,0.0,56.25,56.25,-41.25,-41.25,280,280,{280: 429.3277282714844}
408355,2024-03-17 07:00:00,20240317T07.nc,237,4512496.0,13377,11003270.246400002,2438.4000000000005,698.3845359112701,305.0,63.182785,-68.9569,812988860.0,1865961200.0,222911950.0,55.5,76.25,-89.75,-52.75,270,340,"{270: 903650.875, 280: 991484.375, 290: 930750.5625, 300: 875727.5, 310: 530827.625, 320: 175630.953125, 330: 91501.375, 340: 12923.14453125}"
606609,2024-04-22 04:00:00,20240422T04.nc,141,517.0837,1,157.60710541992188,304.8,0.0,290.0,48.0,-42.499996,569311800.0,569311800.0,0.0,48.0,48.0,-42.5,-42.5,290,290,{290: 517.0836791992188}
1342347,2024-09-08 09:00:00,20240908T09.nc,169,1199.7899,3,365.6959666992188,304.8,0.0,370.0,58.83293,45.583534,918472960.0,1179798300.0,189090200.0,58.75,59.0,45.5,45.75,370,370,{370: 1199.7899169921875}
1957775,2024-10-27 14:00:00,20241027T14.nc,136,596.2879,1,181.74855278320317,304.8,0.0,350.0,39.5,-45.25,912168000.0,912168000.0,0.0,39.5,39.5,-45.25,-45.25,350,350,{350: 596.2879028320312}
604269,2024-04-21 17:00:00,20240421T17.nc,159,499.3049,1,152.1881338623047,304.8,0.0,340.0,49.75,-53.249996,509509200.0,509509200.0,0.0,49.75,49.75,-53.25,-53.25,340,340,{340: 499.3049011230469}
2179111,2024-11-17 04:00:00,20241117T04.nc,513,813.2841,2,247.8889993652344,304.8,0.0,340.0,58.25,-44.874996,639841000.0,680020350.0,40179330.0,58.25,58.25,-45.0,-44.75,340,340,{340: 813.2841186523438}
2064751,2024-11-07 03:00:00,20241107T03.nc,375,437.70145,1,133.41140090332033,304.8,0.0,310.0,55.5,88.49999,574960200.0,574960200.0,0.0,55.5,55.5,88.5,88.5,310,310,{310: 437.7014465332031}
2055713,2024-11-06 10:00:00,20241106T10.nc,345,2239.0183,6,682.4527810546875,304.8,0.0,300.0,61.124508,-25.749998,530531940.0,558505340.0,16195622.0,61.0,61.25,-26.0,-25.5,300,300,{300: 2239.018310546875}
2347083,2024-11-30 18:00:00,20241130T18.nc,405,972.63916,2,296.460416015625,304.8,0.0,270.0,51.0,-78.87499,1102773800.0,1155751400.0,52977664.0,51.0,51.0,-79.0,-78.75,270,270,{270: 972.63916015625}
1387296,2024-09-12 01:00:00,20240912T01.nc,410,440.47607,1,134.257107421875,304.8,0.0,290.0,55.25,-51.249996,508022140.0,508022140.0,0.0,55.25,55.25,-51.25,-51.25,290,290,{290: 440.47607421875}
51716,2024-01-11 02:00:00,20240111T02.nc,60,32162.941,51,29409.79362187501,914.4000000000004,248.86815786677104,310.0,35.30267,9.822324,878656000.0,1489817900.0,280937920.0,34.75,36.0,8.75,10.75,300,320,"{300: 10087.353515625, 310: 18279.43359375, 320: 3796.154052734375}"
1064166,2024-07-14 09:00:00,20240714T09.nc,132,737.46747,2,224.78008432617187,304.8,0.0,340.0,61.5,88.62499,617424800.0,709373700.0,91948960.0,61.5,61.5,88.5,88.75,340,340,{340: 737.4674682617188}
2395378,2024-12-05 03:00:00,20241205T03.nc,493,610.0921,2,185.95607270507816,304.8,0.0,290.0,66.75,73.87499,545095200.0,549704700.0,4609568.0,66.75,66.75,73.75,74.0,290,290,{290: 610.0921020507812}
1717856,2024-10-07 22:00:00,20241007T22.nc,227,1924.2413,4,2346.035033203124,1219.1999999999996,340.77675977096794,305.0,51.5,-59.749992,575081200.0,626533500.0,31214054.0,51.5,51.5,-59.75,-59.75,290,320,"{290: 481.0603332519531, 300: 481.0603332519531, 310: 481.0603332519531, 320: 481.0603332519531}"
373593,2024-03-11 07:00:00,20240311T07.nc,202,784.42035,2,239.09132241210935,304.8,0.0,310.0,59.5,42.374996,509624060.0,514506900.0,4882864.0,59.5,59.5,42.25,42.5,310,310,{310: 784.4203491210938}
2344302,2024-11-30 14:00:00,20241130T14.nc,102,617.1612,1,188.11073188476564,304.8,0.0,300.0,37.0,80.74999,517487700.0,517487700.0,0.0,37.0,37.0,80.75,80.75,300,300,{300: 617.1611938476562}
58499,2024-01-12 05:00:00,20240112T05.nc,175,317.39105,1,96.74079272460938,304.8,0.0,320.0,65.75,-13.75,525544400.0,525544400.0,0.0,65.75,65.75,-13.75,-13.75,320,320,{320: 317.39105224609375}
2104770,2024-11-10 15:00:00,20241110T15.nc,346,418.04852,1,127.42118979492189,304.8,0.0,290.0,57.25,39.999996,516239740.0,516239740.0,0.0,57.25,57.25,40.0,40.0,290,290,{290: 418.04852294921875}
1009578,2024-07-02 17:00:00,20240702T17.nc,119,546.43054,1,166.55202919921877,304.8,0.0,340.0,45.0,40.25,550250430.0,550250430.0,0.0,45.0,45.0,40.25,40.25,340,340,{340: 546.4305419921875}
1692495,2024-10-05 16:00:00,20241005T16.nc,412,409.50543,1,124.81725571289064,304.8,0.0,300.0,58.0,5.9999995,588820540.0,588820540.0,0.0,58.0,58.0,6.0,6.0,300,300,{300: 409.50543212890625}
624407,2024-04-25 04:00:00,20240425T04.nc,23,5805.141,9,3538.814022656256,609.600000000001,152.40000000000057,355.0,33.41603,65.16674,664564500.0,899599400.0,115549160.0,33.0,33.75,65.0,65.25,350,360,"{350: 1938.757080078125, 360: 3866.38427734375}"
1092596,2024-07-20 10:00:00,20240720T10.nc,58,51664.023,76,47241.58303125002,914.4000000000004,248.86815786677104,430.0,28.39386,84.83991,1325816200.0,2149337300.0,404562340.0,28.0,29.0,83.75,86.0,420,440,"{420: 10891.54296875, 430: 19710.359375, 440: 21062.1171875}"
605788,2024-04-22,20240422T00.nc,123,24701.744,51,7529.0916140625,304.8,0.0,270.0,51.181396,-60.458046,952986940.0,1385738800.0,217585310.0,50.25,52.0,-62.75,-58.25,270,270,{270: 24701.744140625}
1124691,2024-07-26 17:00:00,20240726T17.nc,42,664.12305,1,202.4247046875,304.8,0.0,430.0,30.75,83.0,629407360.0,629407360.0,0.0,30.75,30.75,83.0,83.0,430,430,{430: 664.123046875}
2132501,2024-11-13 04:00:00,20241113T04.nc,104,14928.631,24,13650.740057812503,914.4000000000004,248.86815786677104,290.0,36.395237,-3.9582834,651610300.0,883334800.0,97010240.0,36.0,36.75,-5.25,-3.25,280,300,"{280: 621.1961059570312, 290: 12437.8486328125, 300: 1869.587158203125}"
994131,2024-06-29 09:00:00,20240629T09.nc,164,5235.7197,12,1595.8473726562502,304.8,0.0,350.0,55.6246,4.3734055,760452350.0,938618900.0,138746610.0,55.5,55.75,3.25,5.5,350,350,{350: 5235.7197265625}
768071,2024-05-19 17:00:00,20240519T17.nc,254,456.94604,1,139.27715449218752,304.8,0.0,290.0,53.75,18.499996,518374270.0,518374270.0,0.0,53.75,53.75,18.5,18.5,290,290,{290: 456.946044921875}
1317950,2024-09-03 19:00:00,20240903T19.nc,142,1553.752,3,947.1671906249989,609.5999999999992,152.39999999999964,365.0,47.916397,-51.749996,1273857400.0,1717990700.0,327440100.0,47.75,48.0,-51.75,-51.75,360,370,"{360: 517.0836791992188, 370: 1036.668212890625}"
886032,2024-06-09 08:00:00,20240609T08.nc,203,383.46094,1,116.87889375,304.8,0.0,360.0,60.25,-55.499996,502385660.0,502385660.0,0.0,60.25,60.25,-55.5,-55.5,360,360,{360: 383.4609375}
280770,2024-02-23,20240223T00.nc,179,280.08105,1,85.36870546875001,304.8,0.0,330.0,68.75,46.499996,510463230.0,510463230.0,0.0,68.75,68.75,46.5,46.5,330,330,{330: 280.0810546875}
2614363,2024-12-25,20241225T00.nc,88,8614.54,13,7877.135411718753,914.4000000000004,248.86815786677104,340.0,30.961254,-34.500103,1078109400.0,1603345700.0,304631550.0,30.75,31.25,-34.75,-34.25,330,350,"{330: 5300.8466796875, 340: 2651.30126953125, 350: 662.3927001953125}"
1733309,2024-10-09 04:00:00,20241009T04.nc,177,10750.417,21,3276.72709921875,304.8,0.0,300.0,48.509968,-54.701015,592113340.0,674448500.0,45351790.0,48.0,49.0,-55.5,-54.0,300,300,{300: 10750.4169921875}
1064025,2024-07-14 08:00:00,20240714T08.nc,164,68788.45,247,62900.161537500026,914.4000000000004,248.86815786677104,330.0,68.82447,-72.86431,622759800.0,858705150.0,90165320.0,67.0,70.5,-77.0,-69.5,320,340,"{320: 7854.2158203125, 330: 23261.912109375, 340: 37672.3125}"
2652658,2024-12-28 07:00:00,20241228T07.nc,404,506.9824,1,154.52823288574217,304.8,0.0,280.0,49.0,30.5,632969200.0,632969200.0,0.0,49.0,49.0,30.5,30.5,280,280,{280: 506.9823913574219}
428211,2024-03-20 13:00:00,20240320T13.nc,148,465.06424,1,141.75158020019532,304.8,0.0,280.0,53.0,-3.9999993,562711740.0,562711740.0,0.0,53.0,53.0,-4.0,-4.0,280,280,{280: 465.0642395019531}
1324132,2024-09-04 23:00:00,20240904T23.nc,33,199051.61,290,424696.5137624999,2133.5999999999995,609.6,410.0,27.302486,-83.550354,1349726100.0,5476721700.0,1061504450.0,24.5,29.5,-85.0,-82.0,380,440,"{380: 7445.29638671875, 390: 14280.216796875, 400: 36141.37109375, 410: 20430.716796875, 420: 15680.3330078125, 430: 52944.6328125, 440: 52129.0390625}"
2052657,2024-11-06 04:00:00,20241106T04.nc,170,531.9394,1,162.1351267089844,304.8,0.0,360.0,46.5,-77.0,524354100.0,524354100.0,0.0,46.5,46.5,-77.0,-77.0,360,360,{360: 531.9393920898438}
262128,2024-02-18 22:00:00,20240218T22.nc,183,668.1278,3,203.6453557617188,304.8,0.0,350.0,73.25,88.24999,501768800.0,502344220.0,416392.1,73.25,73.25,88.0,88.5,350,350,{350: 668.1278076171875}
704685,2024-05-08 16:00:00,20240508T16.nc,196,553662.2,1437,1518806.11275,2743.2,786.9902159493472,310.0,60.06983,-72.75186,900384260.0,1950684800.0,331766600.0,58.0,63.5,-78.25,-65.5,270,350,"{270: 1914.366455078125, 280: 16965.65234375, 290: 57057.06640625, 300: 116684.1484375, 310: 104676.84375, 320: 108686.6328125, 330: 97071.2265625, 340: 48659.75390625, 350: 1946.506103515625}"
1562112,2024-09-25 03:00:00,20240925T03.nc,277,29499.717,54,26974.54103906251,914.4000000000004,248.86815786677104,330.0,45.012405,-84.032776,748985000.0,1127575600.0,171680260.0,44.5,46.0,-85.5,-82.75,320,340,"{320: 5471.44287109375, 330: 14774.974609375, 340: 9253.30078125}"
1459536,2024-09-17 08:00:00,20240917T08.nc,299,467.75272,1,142.5710278564453,304.8,0.0,380.0,52.75,2.7499998,515014750.0,515014750.0,0.0,52.75,52.75,2.75,2.75,380,380,{380: 467.7527160644531}
1112738,2024-07-24 10:00:00,20240724T10.nc,42,6685.5728,10,4075.525150781245,609.5999999999992,152.39999999999964,435.0,30.099466,84.525154,831735040.0,1347466600.0,279800770.0,29.75,30.5,84.25,84.75,430,440,"{430: 2007.701171875, 440: 4677.87109375}"
2577653,2024-12-21 10:00:00,20241221T10.nc,212,1114.1047,2,339.5791236328125,304.8,0.0,320.0,43.874733,33.249996,649314050.0,673632500.0,24318464.0,43.75,44.0,33.25,33.25,320,320,{320: 1114.104736328125}
1576029,2024-09-26 03:00:00,20240926T03.nc,86,2841.3794,4,1732.104878906248,609.5999999999992,152.39999999999964,435.0,23.187412,78.37505,609721700.0,692087100.0,49968948.0,23.0,23.25,78.25,78.5,430,440,"{430: 2131.36572265625, 440: 710.0137939453125}"
1433758,2024-09-15 10:00:00,20240915T10.nc,54,690.06683,1,210.33237084960936,304.8,0.0,440.0,26.749998,84.49999,1671842000.0,1671842000.0,0.0,26.75,26.75,84.5,84.5,440,440,{440: 690.0668334960938}
845518,2024-06-02 18:00:00,20240602T18.nc,188,126220.03,303,115415.59657500005,914.4000000000004,248.86815786677104,330.0,57.370308,-14.553693,703247400.0,1368120300.0,185832900.0,55.75,58.25,-24.25,-5.0,320,340,"{320: 16078.4951171875, 330: 76301.171875, 340: 33840.359375}"
2494081,2024-12-14 02:00:00,20241214T02.nc,162,657.1262,1,200.2920720703125,304.8,0.0,320.0,31.75,-16.25,559812540.0,559812540.0,0.0,31.75,31.75,-16.25,-16.25,320,320,{320: 657.126220703125}
1190288,2024-08-08 12:00:00,20240808T12.nc,181,11505.074,33,7013.493243750013,609.600000000001,152.40000000000057,355.0,63.178776,-35.09394,736491650.0,1061927200.0,145089120.0,62.75,63.75,-36.25,-34.0,350,360,"{350: 3160.4580078125, 360: 8344.6171875}"
206248,2024-02-09 09:00:00,20240209T09.nc,145,553.5363,1,168.7178690917969,304.8,0.0,390.0,44.25,10.75,933593100.0,933593100.0,0.0,44.25,44.25,10.75,10.75,390,390,{390: 553.5363159179688}
461665,2024-03-27 01:00:00,20240327T01.nc,125,1026.6255,2,312.915448828125,304.8,0.0,350.0,48.374695,-77.74999,675310850.0,696247040.0,20936192.0,48.25,48.5,-77.75,-77.75,350,350,{350: 1026.62548828125}
853024,2024-06-04 04:00:00,20240604T04.nc,19,1380.1337,2,420.6647416992187,304.8,0.0,380.0,26.749998,-61.374996,550033300.0,555796700.0,5763424.0,26.75,26.75,-61.5,-61.25,380,380,{380: 1380.1336669921875}
1107346,2024-07-23 08:00:00,20240723T08.nc,184,350.83005,1,106.9329985107422,304.8,0.0,340.0,63.0,-71.49999,728232640.0,728232640.0,0.0,63.0,63.0,-71.5,-71.5,340,340,{340: 350.8300476074219}
2366050,2024-12-02 05:00:00,20241202T05.nc,175,585.4231,1,178.4369595703125,304.8,0.0,370.0,40.75,-45.749996,518837200.0,518837200.0,0.0,40.75,40.75,-45.75,-45.75,370,370,{370: 585.423095703125}
1904578,2024-10-22 20:00:00,20241022T20.nc,262,491.5418,1,149.82194340820314,304.8,0.0,340.0,50.5,85.74999,723846460.0,723846460.0,0.0,50.5,50.5,85.75,85.75,340,340,{340: 491.54180908203125}
2558307,2024-12-19 14:00:00,20241219T14.nc,108,1875.551,3,571.6679525390625,304.8,0.0,330.0,36.0,-6.7499995,566287900.0,610217500.0,47265732.0,36.0,36.0,-7.0,-6.5,330,330,{330: 1875.551025390625}
2169033,2024-11-16 05:00:00,20241116T05.nc,282,13645.087,27,8318.04498281249,609.5999999999992,152.39999999999964,295.0,49.156174,-54.684505,725650600.0,964822400.0,113093336.0,48.75,49.5,-55.75,-53.75,290,300,"{290: 2012.6129150390625, 300: 11632.4736328125}"
1783886,2024-10-13 05:00:00,20241013T05.nc,34,722.6439,1,220.26186708984372,304.8,0.0,440.0,20.75,66.74999,779667700.0,779667700.0,0.0,20.75,20.75,66.75,66.75,440,440,{440: 722.6439208984375}
268435,2024-02-20 04:00:00,20240220T04.nc,19,4399.9014,7,1341.08993671875,304.8,0.0,320.0,35.5706,-5.427838,551335740.0,592647400.0,26798104.0,35.25,36.0,-5.75,-5.0,320,320,{320: 4399.9013671875}
1034830,2024-07-07 20:00:00,20240707T20.nc,87,596.2879,1,181.74855278320317,304.8,0.0,390.0,39.5,-69.5,668535040.0,668535040.0,0.0,39.5,39.5,-69.5,-69.5,390,390,{390: 596.2879028320312}
1781553,2024-10-13,20241013T00.nc,303,432.1272,1,131.71236972656249,304.8,0.0,340.0,56.0,-19.25,515921200.0,515921200.0,0.0,56.0,56.0,-19.25,-19.25,340,340,{340: 432.127197265625}
1943962,2024-10-26 04:00:00,20241026T04.nc,227,1926.8755,4,587.3116488281249,304.8,0.0,370.0,51.43725,-36.31275,587013760.0,632912260.0,39842244.0,51.25,51.5,-36.5,-36.0,370,370,{370: 1926.87548828125}
792538,2024-05-23 23:00:00,20240523T23.nc,145,18688.332,40,11392.40720625002,609.600000000001,152.40000000000057,285.0,52.797615,-1.7557535,754963800.0,1213047600.0,176819500.0,52.25,53.25,-2.5,-0.75,280,290,"{280: 8854.9609375, 290: 9833.3740234375}"
2341777,2024-11-30 09:00:00,20241130T09.nc,357,970.01416,2,295.660316015625,304.8,0.0,300.0,51.12466,-13.749998,633104640.0,663572740.0,30468128.0,51.0,51.25,-13.75,-13.75,300,300,{300: 970.01416015625}
262088,2024-02-18 22:00:00,20240218T22.nc,142,864.2544,2,263.42473945312497,304.8,0.0,310.0,56.0,-29.375,1374035100.0,1557924600.0,183889540.0,56.0,56.0,-29.5,-29.25,310,310,{310: 864.25439453125}
1287898,2024-08-29 08:00:00,20240829T08.nc,58,1338.476,2,407.9674702148437,304.8,0.0,430.0,30.0,86.12499,532544100.0,560462500.0,27918432.0,30.0,30.0,86.0,86.25,430,430,{430: 1338.4759521484375}
2273416,2024-11-25 02:00:00,20241125T02.nc,449,341.7872,1,104.17673884277345,304.8,0.0,300.0,63.75,30.750002,527729600.0,527729600.0,0.0,63.75,63.75,30.75,30.75,300,300,{300: 341.7872009277344}
1217731,2024-08-14 15:00:00,20240814T15.nc,74,512.05255,1,156.07361762695314,304.8,0.0,330.0,48.5,-72.49999,1121003300.0,1121003300.0,0.0,48.5,48.5,-72.5,-72.5,330,330,{330: 512.0525512695312}
2494472,2024-12-14 03:00:00,20241214T03.nc,28,704.5819,1,214.75656591796877,304.8,0.0,370.0,24.25,21.0,502043330.0,502043330.0,0.0,24.25,24.25,21.0,21.0,370,370,{370: 704.5819091796875}
1575284,2024-09-26 01:00:00,20240926T01.nc,371,347.8224,1,106.01626376953126,304.8,0.0,290.0,63.25,41.249996,503522460.0,503522460.0,0.0,63.25,63.25,41.25,41.25,290,290,{290: 347.8223876953125}
499698,2024-04-02 18:00:00,20240402T18.nc,20,4895.41,7,2984.2420312500053,609.600000000001,152.40000000000057,405.0,25.178469,59.785614,625253200.0,764272000.0,86052200.0,25.0,25.25,59.5,60.25,400,410,"{400: 3497.539794921875, 410: 1397.87060546875}"
2273120,2024-11-25 02:00:00,20241125T02.nc,149,7454.453,14,4544.234624999995,609.5999999999992,152.39999999999964,325.0,46.44591,19.571358,639234050.0,854199500.0,119764780.0,46.25,46.75,19.25,20.0,320,330,"{320: 2664.57861328125, 330: 4789.875}"
1277468,2024-08-27 09:00:00,20240827T09.nc,129,7310.2695,13,4456.340306250007,609.600000000001,152.40000000000057,355.0,43.307514,19.827711,731334700.0,1172949800.0,221466960.0,43.25,43.5,18.75,20.75,350,360,"{350: 1688.588623046875, 360: 5621.6806640625}"
2680577,2024-12-30 11:00:00,20241230T11.nc,166,596.2879,1,181.74855278320317,304.8,0.0,350.0,39.5,-40.749996,563877000.0,563877000.0,0.0,39.5,39.5,-40.75,-40.75,350,350,{350: 596.2879028320312}
1590851,2024-09-27 01:00:00,20240927T01.nc,56,715.22943,1,218.0019306152344,304.8,0.0,410.0,22.25,68.5,512911040.0,512911040.0,0.0,22.25,22.25,68.5,68.5,410,410,{410: 715.2294311523438}
1377708,2024-09-11 11:00:00,20240911T11.nc,106,691.57794,1,210.79295668945312,304.8,0.0,440.0,26.500002,-73.25,559451500.0,559451500.0,0.0,26.5,26.5,-73.25,-73.25,440,440,{440: 691.5779418945312}
1085746,2024-07-19 01:00:00,20240719T01.nc,112,426.52005,1,130.00331125488282,304.8,0.0,300.0,56.5,-72.25,561017540.0,561017540.0,0.0,56.5,56.5,-72.25,-72.25,300,300,{300: 426.5200500488281}
1301938,2024-09-01 01:00:00,20240901T01.nc,54,690.06683,1,210.33237084960936,304.8,0.0,440.0,26.749998,62.25,754751900.0,754751900.0,0.0,26.75,26.75,62.25,62.25,440,440,{440: 690.0668334960938}
2291101,2024-11-26 14:00:00,20241126T14.nc,203,580.99884,1,177.08844653320313,304.8,0.0,330.0,41.25,-2.7499998,506197540.0,506197540.0,0.0,41.25,41.25,-2.75,-2.75,330,330,{330: 580.9988403320312}
982605,2024-06-26 20:00:00,20240626T20.nc,32,101642.14,147,123922.09784999996,1219.1999999999996,340.77675977096794,425.0,26.511782,-70.364914,1115142300.0,2249948700.0,369741700.0,25.0,28.0,-71.5,-68.75,410,440,"{410: 688.5426635742188, 420: 13795.0166015625, 430: 32440.341796875, 440: 54718.2265625}"
619131,2024-04-24 08:00:00,20240424T08.nc,174,454.2225,1,138.44701911621095,304.8,0.0,310.0,54.0,59.499996,552331700.0,552331700.0,0.0,54.0,54.0,59.5,59.5,310,310,{310: 454.2225036621094}
1255404,2024-08-22 14:00:00,20240822T14.nc,52,4553.3965,8,2775.7504968749963,609.5999999999992,152.39999999999964,345.0,42.562313,74.99999,1545586700.0,2336292400.0,634522050.0,42.5,42.75,74.75,75.25,340,350,"{340: 2844.16015625, 350: 1709.236328125}"
610919,2024-04-22 20:00:00,20240422T20.nc,193,26770.027,95,40797.52167187497,1523.9999999999989,431.0522938113192,310.0,68.602165,-43.066742,962087300.0,1406166300.0,236785730.0,67.5,69.5,-43.75,-42.25,290,330,"{290: 280.0810546875, 300: 3637.8447265625, 310: 8937.166015625, 320: 10142.30078125, 330: 3772.63671875}"
1300655,2024-08-31 19:00:00,20240831T19.nc,86,638.7633,1,194.69505556640627,304.8,0.0,370.0,34.25,-43.25,568383200.0,568383200.0,0.0,34.25,34.25,-43.25,-43.25,370,370,{370: 638.7633056640625}
403786,2024-03-16 13:00:00,20240316T13.nc,33,3308.4775,5,1008.42395390625,304.8,0.0,410.0,31.099844,-59.95007,570960260.0,602982100.0,19990204.0,31.0,31.25,-60.25,-59.75,410,410,{410: 3308.4775390625}
180570,2024-02-04 13:00:00,20240204T13.nc,124,1520.9471,3,463.5846893554688,304.8,0.0,270.0,48.999996,66.749985,563159900.0,607059900.0,35796810.0,49.0,49.0,66.5,67.0,270,270,{270: 1520.9471435546875}
2028281,2024-11-04 02:00:00,20241104T02.nc,313,301.94516,1,92.03288474121096,304.8,0.0,290.0,67.0,62.749996,549735700.0,549735700.0,0.0,67.0,67.0,62.75,62.75,290,290,{290: 301.9451599121094}
1731754,2024-10-09,20241009T00.nc,403,257.9558,1,78.62493105468751,304.8,0.0,300.0,70.5,-29.249996,529360320.0,529360320.0,0.0,70.5,70.5,-29.25,-29.25,300,300,{300: 257.955810546875}
2385841,2024-12-04 05:00:00,20241204T05.nc,198,551.17816,1,167.99910366210938,304.8,0.0,290.0,44.5,17.499998,620006700.0,620006700.0,0.0,44.5,44.5,17.5,17.5,290,290,{290: 551.1781616210938}
2275318,2024-11-25 06:00:00,20241125T06.nc,344,426.52005,1,130.00331125488282,304.8,0.0,340.0,56.5,3.75,1094383100.0,1094383100.0,0.0,56.5,56.5,3.75,3.75,340,340,{340: 426.5200500488281}
2171140,2024-11-16 10:00:00,20241116T10.nc,297,3250.57,10,990.7737568359375,304.8,0.0,270.0,65.124405,68.25235,597232300.0,698444900.0,67035308.0,65.0,65.25,67.25,69.25,270,270,{270: 3250.570068359375}
