Hour,Region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
01-06 01,European Airspace,0.037602,0.073328,0.091193,0.041567,0.00385,0.0
01-06 01,Global,0.017296,0.02476,0.026149,0.021011,0.022659,0.021171
01-06 01,Helsinki FIR,0.04852,0.005199,0.0,0.0,0.0,0.0
01-06 01,India,0.0,7.2e-05,0.0,0.000246,0.000574,0.009567
01-06 01,Istanbul FIR,0.049191,0.136083,0.082225,0.0,0.0,0.0
01-06 01,Kiev FIR,0.296,0.006207,0.040993,0.0,0.0,0.0
01-06 01,Langen FIR,0.182099,0.160869,0.0,0.0,0.0,0.0
01-06 01,Latin America,0.009019,0.034217,0.032964,0.038763,0.082485,0.07039
01-06 01,Lisboa FIR,0.0,0.060901,0.123889,0.130016,0.040592,0.0
01-06 01,Ljubljana FIR,0.0,0.127982,0.392302,0.0,0.0,0.0
01-06 01,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Lvov FIR,0.085961,0.1924,0.219309,0.0,0.0,0.0
01-06 01,Madrid FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Malta FIR,0.0,0.014884,0.0,0.0,0.0,0.0
01-06 01,Marseille FIR,0.154727,0.025263,0.0,0.0,0.0,0.0
01-06 01,Milano FIR,0.014285,0.149023,0.100052,0.0,0.0,0.0
01-06 01,Munchen FIR,0.181397,0.329708,0.0,0.0,0.0,0.0
01-06 01,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,North Atlantic,0.008499,0.084909,0.140643,0.057489,0.005814,0.0
01-06 01,North Pacific,0.058603,0.074305,0.058671,0.017117,0.001786,0.0
01-06 01,Odessa FIR,0.031128,0.314205,0.128133,0.0,0.0,0.0
01-06 01,Paris FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Polaris FIR,0.043421,0.009856,0.0,0.0,0.0,0.0
01-06 01,Praha FIR,0.362524,0.211542,0.0,0.0,0.0,0.0
01-06 01,Reims FIR,0.267605,0.059506,0.0,0.0,0.0,0.0
01-06 01,Reykjavik FIR,0.163721,0.055206,0.046768,0.013158,0.0,0.0
01-06 01,Riga FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Roma FIR,0.047798,0.232084,0.066371,0.0,0.0,0.0
01-06 01,Santa Maria FIR,0.00145,0.073579,0.1163,0.049182,0.004899,0.0
01-06 01,Sarajevo FIR,0.088972,0.520996,0.773251,0.134281,0.0,0.0
01-06 01,Scottish FIR,0.036937,0.0,0.0,0.0,0.0,0.0
01-06 01,Shannon FIR,0.0,0.026173,0.010607,0.0,0.0,0.0
01-06 01,Shanwick FIR,0.006416,0.195829,0.36037,0.185853,0.01218,0.0
01-06 01,Simferopol FIR,0.098677,0.08308,0.008873,0.0,0.0,0.0
01-06 01,Skopje FIR,0.0,0.515746,0.310782,0.0,0.0,0.0
01-06 01,Sofia FIR,0.170509,0.379486,0.219046,0.0,0.0,0.0
01-06 01,Southeast Asia,0.0,0.0,0.0,0.000264,0.015321,0.089314
01-06 01,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Switzerland FIR,0.211701,0.226907,0.0,0.0,0.0,0.0
01-06 01,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Tirana FIR,0.0,0.276095,0.382216,0.026642,0.0,0.0
01-06 01,USA,0.048365,0.06181,0.040338,0.00259,0.0,0.0
01-06 01,Vilnius FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Warszawa FIR,0.149142,0.064437,0.003941,0.002466,0.0,0.0
01-06 01,Wien FIR,0.080864,0.041147,0.085103,0.0,0.0,0.0
01-06 01,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 01,Zagreb FIR,0.064792,0.576317,0.562076,0.016081,0.0,0.0
01-06 02,Africa & Middle East,0.000377,0.00508,0.009376,0.021745,0.01557,0.008185
01-06 02,Amsterdam FIR,0.027674,0.0,0.0,0.0,0.0,0.0
01-06 02,Ankara FIR,0.001758,0.0,0.0,0.0,0.0,0.0
01-06 02,Arctic,0.071227,0.040008,0.031253,0.020686,0.004864,0.0
01-06 02,Athinai FIR,0.013881,0.335385,0.178612,0.0,0.0,0.0
01-06 02,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Beograd FIR,0.010036,0.120973,0.190556,0.005058,0.0,0.0
01-06 02,Bodo Oceanic FIR,0.09174,0.038123,0.0,0.0,0.0,0.0
01-06 02,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Bratislava  FIR,0.0,0.140783,0.209285,0.0,0.0,0.0
01-06 02,Bremen FIR,0.010035,0.056475,0.004582,0.0,0.0,0.0
01-06 02,Brest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Brindisi FIR,0.051535,0.57245,0.447677,0.0,0.0,0.0
01-06 02,Brussels FIR,0.013508,0.0,0.0,0.0,0.0,0.0
01-06 02,Bucarest FIR,0.216582,0.528551,0.328062,0.028647,0.0,0.0
01-06 02,Budapest FIR,0.0,0.216968,0.128088,0.0,0.0,0.0
01-06 02,Canarias FIR,0.0,0.017072,0.161552,0.094891,0.008406,0.0
01-06 02,China,0.006765,0.007986,0.010993,0.005627,0.000799,0.0
01-06 02,Chisinau FIR,0.146839,0.886536,0.388342,0.0,0.0,0.0
01-06 02,Continental Europe,0.032603,0.075446,0.045311,0.00808,0.0,0.0
01-06 02,Copenhagen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Dnipro FIR,0.120596,0.014573,0.0,0.0,0.0,0.0
01-06 02,East Asia,0.0,0.0,0.0,0.0,3.1e-05,0.000508
01-06 02,European Airspace,0.033014,0.073631,0.0858,0.03657,0.002527,0.0
01-06 02,Global,0.0161,0.025129,0.026853,0.020925,0.022899,0.022459
01-06 02,Helsinki FIR,0.024245,0.003459,0.0,0.0,0.0,0.0
01-06 02,India,0.0,7.2e-05,0.0,0.000218,0.00104,0.013284
01-06 02,Istanbul FIR,0.021272,0.179965,0.069345,0.0,0.0,0.0
01-06 02,Kiev FIR,0.230271,0.013501,0.071108,0.0,0.0,0.0
01-06 02,Langen FIR,0.233691,0.172084,0.0,0.0,0.0,0.0
01-06 02,Latin America,0.008151,0.034785,0.032799,0.03681,0.078707,0.072444
01-06 02,Lisboa FIR,0.0,0.089851,0.144684,0.155372,0.031676,0.0
01-06 02,Ljubljana FIR,0.0,0.540684,0.323645,0.0,0.0,0.0
01-06 02,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Lvov FIR,0.138225,0.163963,0.11541,0.0,0.0,0.0
01-06 02,Madrid FIR,0.0,0.0,0.001796,0.0,0.0,0.0
01-06 02,Malta FIR,0.0,0.002122,0.0,0.0,0.0,0.0
01-06 02,Marseille FIR,0.116039,0.02428,0.0,0.0,0.0,0.0
01-06 02,Milano FIR,0.00441,0.171404,0.098572,0.0,0.0,0.0
01-06 02,Munchen FIR,0.118648,0.343122,0.009287,0.0,0.0,0.0
01-06 02,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,North Atlantic,0.01048,0.096032,0.147235,0.053183,0.003773,0.0
01-06 02,North Pacific,0.051681,0.075553,0.05941,0.016573,0.001278,0.0
01-06 02,Odessa FIR,0.119727,0.413405,0.136459,0.0,0.0,0.0
01-06 02,Paris FIR,0.002056,0.0,0.0,0.0,0.0,0.0
01-06 02,Polaris FIR,0.030377,0.005841,0.0,0.0,0.0,0.0
01-06 02,Praha FIR,0.499751,0.324141,0.0,0.0,0.0,0.0
01-06 02,Reims FIR,0.280029,0.037508,0.0,0.0,0.0,0.0
01-06 02,Reykjavik FIR,0.150342,0.060498,0.050274,0.014679,0.0,0.0
01-06 02,Riga FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Roma FIR,0.030559,0.144461,0.021468,0.0,0.0,0.0
01-06 02,Santa Maria FIR,0.002514,0.072272,0.109963,0.037921,0.002006,0.0
01-06 02,Sarajevo FIR,0.085425,0.629337,0.821317,0.205065,0.0,0.0
01-06 02,Scottish FIR,0.028853,0.0,0.0,0.0,0.0,0.0
01-06 02,Shannon FIR,0.0,0.077379,0.030516,0.0,0.0,0.0
01-06 02,Shanwick FIR,0.005834,0.20905,0.357916,0.174629,0.007895,0.0
01-06 02,Simferopol FIR,0.092997,0.122955,0.007027,0.0,0.0,0.0
01-06 02,Skopje FIR,0.0,0.310019,0.272501,0.0,0.0,0.0
01-06 02,Sofia FIR,0.128448,0.246552,0.094771,0.0,0.0,0.0
01-06 02,Southeast Asia,0.0,0.0,0.0,0.000395,0.018191,0.089517
01-06 02,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Switzerland FIR,0.101714,0.165787,0.0,0.0,0.0,0.0
01-06 02,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Tirana FIR,0.0,0.249851,0.329256,0.016029,0.0,0.0
01-06 02,USA,0.051981,0.063102,0.041434,0.003628,0.0,0.0
01-06 02,Vilnius FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Warszawa FIR,0.128939,0.09826,0.011955,0.00098,0.0,0.0
01-06 02,Wien FIR,0.020144,0.050086,0.035299,0.0,0.0,0.0
01-06 02,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 02,Zagreb FIR,0.11032,0.699895,0.650819,0.015984,0.0,0.0
01-06 03,Africa & Middle East,0.000228,0.003506,0.007671,0.010905,0.007883,0.005837
01-06 03,Amsterdam FIR,0.026028,0.0,0.0,0.0,0.0,0.0
01-06 03,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Arctic,0.067125,0.03939,0.034067,0.023134,0.005406,0.0
01-06 03,Athinai FIR,0.006267,0.231302,0.094483,0.0,0.0,0.0
01-06 03,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Beograd FIR,0.021775,0.199345,0.180232,0.010102,0.0,0.0
01-06 03,Bodo Oceanic FIR,0.085116,0.038604,0.0,0.0,0.0,0.0
01-06 03,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Bratislava  FIR,0.0,0.11157,0.072227,0.0,0.0,0.0
01-06 03,Bremen FIR,0.01281,0.022896,0.000916,0.0,0.0,0.0
01-06 03,Brest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Brindisi FIR,0.041651,0.494759,0.294356,0.0,0.0,0.0
01-06 03,Brussels FIR,0.009005,0.0,0.0,0.0,0.0,0.0
01-06 03,Bucarest FIR,0.134228,0.31924,0.149069,0.0,0.0,0.0
01-06 03,Budapest FIR,0.003707,0.136329,0.178543,0.0,0.0,0.0
01-06 03,Canarias FIR,0.0,0.023432,0.169425,0.092755,0.006439,0.0
01-06 03,China,0.008011,0.010514,0.014984,0.006308,0.000738,0.0
01-06 03,Chisinau FIR,0.285035,0.828606,0.207811,0.0,0.0,0.0
01-06 03,Continental Europe,0.028752,0.072294,0.040352,0.009609,0.000237,0.0
01-06 03,Copenhagen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Dnipro FIR,0.206248,0.0,0.0,0.0,0.0,0.0
01-06 03,East Asia,0.0,0.0,0.0,0.0,3.1e-05,0.000631
01-06 03,European Airspace,0.028396,0.063167,0.074713,0.027455,0.001457,0.0
01-06 03,Global,0.015422,0.02466,0.027114,0.020268,0.02391,0.023943
01-06 03,Helsinki FIR,0.019561,0.0,0.0,0.0,0.0,0.0
01-06 03,India,0.0,9.6e-05,0.0,0.000436,0.001286,0.015183
01-06 03,Istanbul FIR,0.011104,0.105329,0.008518,0.0,0.0,0.0
01-06 03,Kiev FIR,0.131479,0.007245,0.030073,0.0,0.0,0.0
01-06 03,Langen FIR,0.274224,0.168694,0.0,0.0,0.0,0.0
01-06 03,Latin America,0.007013,0.033081,0.030805,0.034087,0.074958,0.072556
01-06 03,Lisboa FIR,0.0,0.092265,0.165556,0.141146,0.018732,0.0
01-06 03,Ljubljana FIR,0.0,0.461449,0.264985,0.0,0.0,0.0
01-06 03,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Lvov FIR,0.051288,0.140365,0.07736,0.0,0.0,0.0
01-06 03,Madrid FIR,0.0,0.000681,0.003326,0.0,0.0,0.0
01-06 03,Malta FIR,0.0,0.001056,0.0,0.0,0.0,0.0
01-06 03,Marseille FIR,0.080661,0.021808,0.0,0.0,0.0,0.0
01-06 03,Milano FIR,0.008945,0.164962,0.060268,0.0,0.0,0.0
01-06 03,Munchen FIR,0.127018,0.279851,0.001548,0.0,0.0,0.0
01-06 03,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,North Atlantic,0.012135,0.099322,0.148147,0.0422,0.002223,0.0
01-06 03,North Pacific,0.048229,0.073804,0.058949,0.014486,0.000907,0.0
01-06 03,Odessa FIR,0.179561,0.178513,0.004307,0.0,0.0,0.0
01-06 03,Paris FIR,0.004101,0.0,0.0,0.0,0.0,0.0
01-06 03,Polaris FIR,0.016763,0.000798,0.0,0.0,0.0,0.0
01-06 03,Praha FIR,0.27446,0.110359,0.0,0.0,0.0,0.0
01-06 03,Reims FIR,0.223032,0.003083,0.0,0.0,0.0,0.0
01-06 03,Reykjavik FIR,0.132069,0.062526,0.054669,0.01375,0.0,0.0
01-06 03,Riga FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Roma FIR,0.017601,0.074351,0.00755,0.0,0.0,0.0
01-06 03,Santa Maria FIR,0.003144,0.06826,0.098095,0.026207,0.000619,0.0
01-06 03,Sarajevo FIR,0.085585,0.696749,0.77606,0.17852,0.0,0.0
01-06 03,Scottish FIR,0.025762,0.0,0.0,0.0,0.0,0.0
01-06 03,Shannon FIR,0.0,0.071496,0.026113,0.0,0.0,0.0
01-06 03,Shanwick FIR,0.005941,0.194057,0.340399,0.137439,0.004368,0.0
01-06 03,Simferopol FIR,0.076358,0.002722,0.0,0.0,0.0,0.0
01-06 03,Skopje FIR,0.0,0.143775,0.022874,0.0,0.0,0.0
01-06 03,Sofia FIR,0.081406,0.143657,0.019635,0.0,0.0,0.0
01-06 03,Southeast Asia,0.0,0.0,0.0,0.000691,0.021044,0.089201
01-06 03,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Switzerland FIR,0.04478,0.121406,0.0,0.0,0.0,0.0
01-06 03,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Tirana FIR,0.0,0.233121,0.254345,0.0,0.0,0.0
01-06 03,USA,0.053216,0.063689,0.040633,0.003529,1.4e-05,4.3e-05
01-06 03,Vilnius FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Warszawa FIR,0.138085,0.171456,0.028802,0.0,0.0,0.0
01-06 03,Wien FIR,0.006163,0.164172,0.04789,0.0,0.0,0.0
01-06 03,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 03,Zagreb FIR,0.108886,0.822828,0.583063,0.011157,0.0,0.0
01-06 04,Africa & Middle East,8.6e-05,0.001902,0.005628,0.005413,0.006277,0.004722
01-06 04,Amsterdam FIR,0.017461,0.0,0.0,0.0,0.0,0.0
01-06 04,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Arctic,0.062696,0.039857,0.033505,0.024795,0.005749,0.0
01-06 04,Athinai FIR,0.0,0.057819,0.013112,0.0,0.0,0.0
01-06 04,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Beograd FIR,0.018538,0.188204,0.073905,0.001681,0.0,0.0
01-06 04,Bodo Oceanic FIR,0.071719,0.034811,0.0,0.0,0.0,0.0
01-06 04,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Bratislava  FIR,0.0,0.010802,0.010642,0.0,0.0,0.0
01-06 04,Bremen FIR,0.034729,0.021868,0.0,0.0,0.0,0.0
01-06 04,Brest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Brindisi FIR,0.008506,0.277344,0.190591,0.0,0.0,0.0
01-06 04,Brussels FIR,0.009005,0.0,0.0,0.0,0.0,0.0
01-06 04,Bucarest FIR,0.042374,0.198686,0.01789,0.0,0.0,0.0
01-06 04,Budapest FIR,0.0,0.308438,0.216852,0.0,0.0,0.0
01-06 04,Canarias FIR,0.0,0.027436,0.163309,0.067213,0.001653,0.0
01-06 04,China,0.009041,0.015432,0.020166,0.007283,0.000701,0.0
01-06 04,Chisinau FIR,0.16493,0.004897,0.0,0.0,0.0,0.0
01-06 04,Continental Europe,0.02642,0.051014,0.029297,0.00465,0.000412,0.0
01-06 04,Copenhagen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Dnipro FIR,0.124724,0.0,0.0,0.0,0.0,0.0
01-06 04,East Asia,0.0,0.0,0.0,0.0,3.1e-05,0.001461
01-06 04,European Airspace,0.021996,0.047755,0.060229,0.01453,0.000457,0.0
01-06 04,Global,0.014881,0.023691,0.026982,0.020232,0.025169,0.02544
01-06 04,Helsinki FIR,0.015521,0.0,0.0,0.0,0.0,0.0
01-06 04,India,0.0,0.000167,0.0,0.000408,0.001203,0.015296
01-06 04,Istanbul FIR,0.001764,0.0,0.0,0.0,0.0,0.0
01-06 04,Kiev FIR,0.034958,0.056218,0.016333,0.0,0.0,0.0
01-06 04,Langen FIR,0.278173,0.106702,0.0,0.0,0.0,0.0
01-06 04,Latin America,0.005786,0.028533,0.027313,0.032391,0.069281,0.069839
01-06 04,Lisboa FIR,0.0,0.091858,0.134188,0.092038,0.011393,0.0
01-06 04,Ljubljana FIR,0.0,0.343952,0.255254,0.0,0.0,0.0
01-06 04,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Lvov FIR,0.016438,0.088289,0.030913,0.0,0.0,0.0
01-06 04,Madrid FIR,0.0,0.001014,0.004915,0.002767,0.0,0.0
01-06 04,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Marseille FIR,0.104356,0.016725,0.0,0.0,0.0,0.0
01-06 04,Milano FIR,0.043841,0.060492,0.045886,0.0,0.0,0.0
01-06 04,Munchen FIR,0.203028,0.236331,0.0,0.0,0.0,0.0
01-06 04,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,North Atlantic,0.010051,0.093964,0.139173,0.026398,0.000786,0.0
01-06 04,North Pacific,0.046679,0.070405,0.056919,0.011278,0.000637,0.0
01-06 04,Odessa FIR,0.101781,0.002163,0.0,0.0,0.0,0.0
01-06 04,Paris FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Polaris FIR,0.005404,0.000669,0.0,0.0,0.0,0.0
01-06 04,Praha FIR,0.008253,0.006296,0.0,0.0,0.0,0.0
01-06 04,Reims FIR,0.115929,0.0,0.0,0.0,0.0,0.0
01-06 04,Reykjavik FIR,0.109979,0.05933,0.054334,0.016517,0.0,0.0
01-06 04,Riga FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Roma FIR,0.015662,0.01698,0.004861,0.0,0.0,0.0
01-06 04,Santa Maria FIR,0.003101,0.0684,0.087147,0.013284,0.0,0.0
01-06 04,Sarajevo FIR,0.040899,0.580261,0.450213,0.011124,0.0,0.0
01-06 04,Scottish FIR,0.02279,0.0,0.0,0.0,0.0,0.0
01-06 04,Shannon FIR,0.003557,0.019024,0.0,0.0,0.0,0.0
01-06 04,Shanwick FIR,0.007346,0.171664,0.315017,0.073631,0.000605,0.0
01-06 04,Simferopol FIR,0.015916,0.0,0.0,0.0,0.0,0.0
01-06 04,Skopje FIR,0.0,0.060921,0.0,0.0,0.0,0.0
01-06 04,Sofia FIR,0.00523,0.011875,0.0,0.0,0.0,0.0
01-06 04,Southeast Asia,0.0,0.0,0.0,0.001384,0.027614,0.09564
01-06 04,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Switzerland FIR,0.085089,0.109326,0.0,0.0,0.0,0.0
01-06 04,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Tirana FIR,0.0,0.063273,0.010492,0.0,0.0,0.0
01-06 04,USA,0.050699,0.066154,0.041001,0.002838,7.2e-05,0.0
01-06 04,Vilnius FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Warszawa FIR,0.158779,0.057863,0.002386,0.0,0.0,0.0
01-06 04,Wien FIR,0.020343,0.179553,0.020775,0.0,0.0,0.0
01-06 04,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 04,Zagreb FIR,0.009866,0.763924,0.476331,0.003182,0.0,0.0
01-06 05,Africa & Middle East,8.2e-05,0.001574,0.003895,0.003794,0.006969,0.004191
01-06 05,Amsterdam FIR,0.012339,0.0,0.0,0.0,0.0,0.0
01-06 05,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Arctic,0.059006,0.040992,0.031327,0.025769,0.005928,0.0
01-06 05,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Beograd FIR,0.0,0.030056,0.021554,0.0,0.0,0.0
01-06 05,Bodo Oceanic FIR,0.06483,0.034767,0.0,0.0,0.0,0.0
01-06 05,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Bratislava  FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Bremen FIR,0.030147,0.0,0.0,0.0,0.0,0.0
01-06 05,Brest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Brindisi FIR,0.0,0.068766,0.069519,0.0,0.0,0.0
01-06 05,Brussels FIR,0.009005,0.0,0.0,0.0,0.0,0.0
01-06 05,Bucarest FIR,0.0,0.0,0.000703,0.001421,0.0,0.0
01-06 05,Budapest FIR,0.009221,0.460537,0.315328,0.0,0.0,0.0
01-06 05,Canarias FIR,0.0,0.025386,0.122553,0.030267,0.0,0.0
01-06 05,China,0.011953,0.022977,0.026254,0.007499,0.000688,0.0
01-06 05,Chisinau FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Continental Europe,0.021411,0.027874,0.017796,0.001835,0.0,0.0
01-06 05,Copenhagen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Dnipro FIR,0.093266,0.027397,0.004977,0.0,0.0,0.0
01-06 05,East Asia,0.0,0.0,0.0,0.0,0.0,0.002643
01-06 05,European Airspace,0.017622,0.036264,0.046092,0.007252,6.7e-05,0.0
01-06 05,Global,0.014647,0.023477,0.026478,0.020715,0.026172,0.026809
01-06 05,Helsinki FIR,0.004869,0.0,0.0,0.0,0.0,0.0
01-06 05,India,0.0,0.000262,2.3e-05,0.00049,0.001479,0.013039
01-06 05,Istanbul FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Kiev FIR,0.0,0.015998,0.018157,0.0,0.0,0.0
01-06 05,Langen FIR,0.173963,0.032095,0.0,0.0,0.0,0.0
01-06 05,Latin America,0.003551,0.023857,0.023866,0.030874,0.062495,0.063432
01-06 05,Lisboa FIR,0.0,0.062055,0.059847,0.045652,0.0,0.0
01-06 05,Ljubljana FIR,0.0,0.177309,0.156911,0.0,0.0,0.0
01-06 05,London FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Lvov FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Madrid FIR,0.0,0.007154,0.00672,0.005224,0.0,0.0
01-06 05,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Marseille FIR,0.107223,0.004282,0.0,0.0,0.0,0.0
01-06 05,Milano FIR,0.066065,0.051126,0.042334,0.0,0.0,0.0
01-06 05,Munchen FIR,0.288048,0.135361,0.0,0.0,0.0,0.0
01-06 05,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,North Atlantic,0.00925,0.090504,0.126402,0.018616,0.000165,0.0
01-06 05,North Pacific,0.049046,0.069921,0.055627,0.009678,0.000482,0.0
01-06 05,Odessa FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Paris FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Polaris FIR,0.001857,0.00134,0.0,0.0,0.0,0.0
01-06 05,Praha FIR,0.036221,0.029849,0.0,0.0,0.0,0.0
01-06 05,Reims FIR,0.074971,0.0,0.0,0.0,0.0,0.0
01-06 05,Reykjavik FIR,0.101105,0.059451,0.063105,0.02003,0.0,0.0
01-06 05,Riga FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Roma FIR,0.020707,0.010842,0.002187,0.0,0.0,0.0
01-06 05,Santa Maria FIR,0.002572,0.064215,0.066389,0.004927,0.0,0.0
01-06 05,Sarajevo FIR,0.011108,0.140722,0.148745,0.007464,0.0,0.0
01-06 05,Scottish FIR,0.013542,0.0,0.0,0.0,0.0,0.0
01-06 05,Shannon FIR,0.011366,0.0,0.0,0.0,0.0,0.0
01-06 05,Shanwick FIR,0.008994,0.169223,0.282079,0.043013,0.000788,0.0
01-06 05,Simferopol FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Sofia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Southeast Asia,0.0,0.0,0.0,0.002471,0.041489,0.115755
01-06 05,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Switzerland FIR,0.024312,0.0,0.0,0.0,0.0,0.0
01-06 05,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,USA,0.049035,0.066873,0.041341,0.00259,0.000457,0.0
01-06 05,Vilnius FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Warszawa FIR,0.056364,0.013075,0.010164,0.0,0.0,0.0
01-06 05,Wien FIR,0.018252,0.04886,0.018577,0.0,0.0,0.0
01-06 05,Yerevan FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 05,Zagreb FIR,0.003182,0.396149,0.240765,0.0,0.0,0.0
01-06 06,Africa & Middle East,0.0,0.000957,0.001349,0.003936,0.007698,0.003909
01-06 06,Amsterdam FIR,0.010616,0.0,0.0,0.0,0.0,0.0
01-06 06,Ankara FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 06,Arctic,0.058983,0.041269,0.030425,0.025466,0.00641,0.0
01-06 06,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 06,Barcelona FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 06,Beograd FIR,0.0,0.008594,0.026655,0.0,0.0,0.0
01-06 06,Bodo Oceanic FIR,0.073459,0.035936,0.0,0.0,0.0,0.0
01-06 06,Bordeaux FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 06,Bratislava  FIR,0.0,0.097893,0.101405,0.0,0.0,0.0
01-06 06,Bremen FIR,0.002765,0.0,0.0,0.0,0.0,0.0
01-06 06,Brest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-06 06,Brindisi FIR,0.0,0.041869,0.023069,0.0,0.0,0.0
01-06 06,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
