week,region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
45,Reims FIR,0.0082,0.0452,0.0229,0.0005,0.0,0.0
45,Reykjavik FIR,0.0294,0.1323,0.1628,0.0898,0.0042,0.0
45,Riga FIR,0.0172,0.141,0.1584,0.1613,0.026,0.0
45,Roma FIR,0.0024,0.0462,0.0513,0.0081,0.0007,0.0
45,Santa Maria FIR,0.0005,0.0079,0.0388,0.0962,0.0172,0.0278
45,Sarajevo FIR,0.0,0.1166,0.1745,0.0469,0.0075,0.0
45,Scottish FIR,0.0055,0.0804,0.0846,0.0592,0.0076,0.0
45,Shannon FIR,0.0093,0.0807,0.1073,0.0872,0.0062,0.0
45,Skopje FIR,0.009,0.033,0.0177,0.0005,0.0023,0.0
45,Sofia FIR,0.0107,0.0081,0.0049,0.0,0.0,0.0
45,Sweden FIR,0.0209,0.1109,0.0954,0.0307,0.0059,0.0045
45,Switzerland FIR,0.0108,0.0577,0.0455,0.0051,0.0,0.0
45,Tallinn FIR,0.0141,0.1392,0.1444,0.0659,0.0003,0.0
45,Tirana FIR,0.0021,0.0924,0.0708,0.0036,0.0,0.0
45,Vilnius FIR,0.0099,0.0578,0.099,0.1089,0.0151,0.0
45,Warszawa FIR,0.0034,0.0701,0.0724,0.0263,0.0012,0.0
45,Wien FIR,0.0044,0.1465,0.1603,0.0894,0.0093,0.0
45,Zagreb FIR,0.0002,0.0993,0.1209,0.0536,0.0082,0.0001
46,Global,0.0222,0.0227,0.0171,0.0243,0.0293,0.0554
46,Europe,0.0102,0.0461,0.0527,0.0377,0.004,0.0003
46,European Airspace,0.0155,0.0371,0.0402,0.0388,0.0058,0.0015
46,Africa Middle East,0.0003,0.0015,0.002,0.0199,0.0307,0.056
46,East Asia,0.0029,0.0117,0.0113,0.0051,0.0128,0.0252
46,Southeast Asia,0.0,0.0,0.0,0.0151,0.1241,0.2929
46,India,0.0,0.0002,0.0004,0.0054,0.0476,0.1003
46,China,0.0141,0.0203,0.0136,0.0012,0.006,0.011
46,Latin America,0.0014,0.0027,0.0034,0.0198,0.0576,0.1187
46,USA,0.0013,0.0054,0.0078,0.0122,0.0098,0.0128
46,North Atlantic,0.0033,0.0273,0.0647,0.0939,0.0192,0.0064
46,North Pacific,0.0391,0.0316,0.0307,0.0319,0.0022,0.0005
46,Amsterdam FIR,0.01,0.1288,0.1369,0.0743,0.002,0.0
46,Athinai FIR,0.0031,0.0235,0.0226,0.0,0.0,0.0
46,Barcelona FIR,0.016,0.0474,0.0309,0.0028,0.0,0.0
46,Beograd FIR,0.0181,0.0255,0.0066,0.0063,0.0089,0.0
46,Bordeaux FIR,0.0087,0.0559,0.065,0.0327,0.0002,0.0
46,Bratislava  FIR,0.0477,0.0553,0.0153,0.001,0.0,0.0
46,Bremen FIR,0.0146,0.1188,0.1365,0.0683,0.0006,0.0
46,Brest FIR,0.0067,0.0665,0.0765,0.0425,0.0041,0.0
46,Brindisi FIR,0.0216,0.0396,0.0221,0.0001,0.0,0.0
46,Brussels FIR,0.008,0.0545,0.0565,0.0258,0.0005,0.0
46,Bucarest FIR,0.0189,0.0364,0.0176,0.0062,0.0056,0.0
46,Budapest FIR,0.0292,0.019,0.0131,0.0125,0.0,0.0
46,Canarias FIR,0.0,0.0001,0.0037,0.0166,0.0048,0.0031
46,Chisinau FIR,0.0237,0.0672,0.0241,0.0074,0.0045,0.0
46,Copenhagen FIR,0.016,0.0442,0.09,0.1133,0.006,0.0
46,Helsinki FIR,0.0538,0.1142,0.0548,0.0184,0.0035,0.0
46,Langen FIR,0.0104,0.0375,0.039,0.0172,0.0013,0.0
46,Lisboa FIR,0.0041,0.0244,0.0133,0.0,0.0,0.0
46,Ljubljana FIR,0.0019,0.0039,0.0157,0.0242,0.0014,0.0
46,London FIR,0.0066,0.1018,0.1483,0.11,0.0121,0.0
46,Madrid FIR,0.0099,0.0504,0.041,0.0013,0.0,0.0
46,Malta FIR,0.0001,0.0098,0.0069,0.0,0.0,0.0
46,Marseille FIR,0.0166,0.0483,0.0369,0.0089,0.0,0.0
46,Milano FIR,0.0074,0.0459,0.0393,0.0154,0.0,0.0
46,Munchen FIR,0.0103,0.0215,0.0214,0.013,0.0023,0.0
46,Paris FIR,0.0075,0.0605,0.0742,0.0402,0.0009,0.0
46,Polaris FIR,0.06,0.0376,0.0324,0.0464,0.0028,0.0
46,Praha FIR,0.0148,0.0541,0.0137,0.0006,0.0,0.0
46,Reims FIR,0.0096,0.0336,0.0331,0.0114,0.0,0.0
46,Reykjavik FIR,0.0229,0.0221,0.0295,0.0521,0.0027,0.0
46,Riga FIR,0.0368,0.0975,0.1083,0.0483,0.0034,0.0
46,Roma FIR,0.0119,0.043,0.0309,0.0,0.0,0.0
46,Santa Maria FIR,0.0004,0.002,0.0117,0.0388,0.0186,0.011
46,Sarajevo FIR,0.0076,0.0191,0.0067,0.0066,0.0089,0.0
46,Scottish FIR,0.0006,0.0205,0.0705,0.1251,0.0114,0.0006
46,Shannon FIR,0.0009,0.0438,0.1001,0.144,0.0377,0.008
46,Skopje FIR,0.0159,0.0521,0.0459,0.0,0.0,0.0
46,Sofia FIR,0.0233,0.0841,0.0567,0.0003,0.0004,0.0
46,Sweden FIR,0.045,0.0428,0.0311,0.0326,0.0005,0.0
46,Switzerland FIR,0.0166,0.03,0.0272,0.0177,0.0,0.0
46,Tallinn FIR,0.0302,0.0777,0.0873,0.0116,0.0001,0.0
46,Tirana FIR,0.0184,0.0395,0.0323,0.0001,0.0007,0.0
46,Vilnius FIR,0.0272,0.0806,0.1094,0.0652,0.0044,0.0
46,Warszawa FIR,0.0199,0.0686,0.0555,0.0114,0.0,0.0
46,Wien FIR,0.0108,0.0195,0.0053,0.0066,0.0,0.0
46,Zagreb FIR,0.0129,0.0173,0.0135,0.012,0.0011,0.0
47,Global,0.0172,0.0169,0.0166,0.0288,0.0319,0.0596
47,Europe,0.0163,0.0476,0.0523,0.0345,0.0014,0.0016
47,European Airspace,0.0355,0.0423,0.0536,0.0526,0.0109,0.0075
47,Africa Middle East,0.0001,0.0004,0.0023,0.0235,0.0337,0.0581
47,East Asia,0.0093,0.0058,0.0014,0.0023,0.0059,0.0075
47,Southeast Asia,0.0,0.0,0.0,0.0095,0.1021,0.2806
47,India,0.0001,0.0003,0.0001,0.0084,0.0404,0.0878
47,China,0.0163,0.0136,0.0059,0.0015,0.0029,0.0028
47,Latin America,0.0026,0.0092,0.0087,0.0232,0.071,0.1414
47,USA,0.0004,0.0024,0.004,0.0172,0.0203,0.0305
47,North Atlantic,0.0085,0.0326,0.0759,0.12,0.0395,0.0266
47,North Pacific,0.0157,0.0188,0.0365,0.0551,0.0066,0.006
47,Amsterdam FIR,0.0133,0.079,0.0486,0.0,0.0,0.0
47,Athinai FIR,0.0022,0.0072,0.0182,0.0164,0.0,0.0
47,Barcelona FIR,0.0005,0.0108,0.0218,0.0413,0.0007,0.0
47,Beograd FIR,0.0263,0.1127,0.117,0.0152,0.0,0.0
47,Bordeaux FIR,0.005,0.0593,0.1087,0.1512,0.0022,0.0
47,Bratislava  FIR,0.0191,0.062,0.056,0.0,0.0,0.0
47,Bremen FIR,0.0177,0.0667,0.0335,0.0,0.0,0.0
47,Brest FIR,0.0051,0.0905,0.1483,0.1867,0.0046,0.0
47,Brindisi FIR,0.0086,0.0312,0.0322,0.0075,0.0,0.0
47,Brussels FIR,0.007,0.1259,0.067,0.0,0.0,0.0
47,Bucarest FIR,0.0421,0.1574,0.1709,0.0615,0.0006,0.0
47,Budapest FIR,0.0281,0.103,0.0833,0.0069,0.0,0.0
47,Canarias FIR,0.0,0.0003,0.0009,0.0067,0.0026,0.0043
47,Chisinau FIR,0.0853,0.1901,0.2155,0.1029,0.0043,0.0
47,Copenhagen FIR,0.0218,0.0045,0.0006,0.0,0.0,0.0
47,Helsinki FIR,0.1345,0.0659,0.0186,0.0,0.0,0.0
47,Langen FIR,0.0148,0.1052,0.0662,0.0,0.0,0.0
47,Lisboa FIR,0.0001,0.006,0.0083,0.0127,0.0079,0.0254
47,Ljubljana FIR,0.0446,0.1738,0.1454,0.0036,0.0,0.0
47,London FIR,0.0098,0.1018,0.092,0.009,0.0,0.0
47,Madrid FIR,0.0003,0.0087,0.0216,0.0482,0.0014,0.0025
47,Malta FIR,0.0,0.0016,0.0041,0.0058,0.0,0.0
47,Marseille FIR,0.0054,0.0389,0.0749,0.091,0.0004,0.0
47,Milano FIR,0.0211,0.1453,0.145,0.0309,0.0,0.0
47,Munchen FIR,0.0396,0.0884,0.0576,0.0,0.0,0.0
47,Paris FIR,0.0074,0.1165,0.1034,0.0013,0.0,0.0
47,Polaris FIR,0.3149,0.1263,0.0289,0.0002,0.0,0.0
47,Praha FIR,0.0457,0.0546,0.0463,0.0,0.0,0.0
47,Reims FIR,0.0089,0.0923,0.0994,0.0,0.0,0.0
47,Reykjavik FIR,0.05,0.0112,0.0,0.0,0.0,0.0
47,Riga FIR,0.169,0.1396,0.0421,0.0,0.0,0.0
47,Roma FIR,0.0012,0.0157,0.037,0.0392,0.0,0.0
47,Santa Maria FIR,0.0001,0.0019,0.0395,0.1272,0.0888,0.0946
47,Sarajevo FIR,0.0274,0.0986,0.1251,0.0129,0.0,0.0
47,Scottish FIR,0.0095,0.0062,0.0072,0.0,0.0,0.0
47,Shannon FIR,0.0173,0.1002,0.126,0.0269,0.0003,0.0
47,Skopje FIR,0.0078,0.0261,0.0537,0.0175,0.0,0.0
47,Sofia FIR,0.0275,0.0768,0.1196,0.0516,0.0001,0.0
47,Sweden FIR,0.2086,0.0712,0.0262,0.0,0.0,0.0
47,Switzerland FIR,0.0198,0.1228,0.118,0.0002,0.0,0.0
47,Tallinn FIR,0.1704,0.106,0.0213,0.0,0.0,0.0
47,Tirana FIR,0.01,0.015,0.0219,0.01,0.0,0.0
47,Vilnius FIR,0.0363,0.1184,0.0563,0.0,0.0,0.0
47,Warszawa FIR,0.0258,0.0931,0.0646,0.0,0.0,0.0
47,Wien FIR,0.0356,0.1059,0.0866,0.0005,0.0,0.0
47,Zagreb FIR,0.0261,0.1173,0.1173,0.0111,0.0,0.0
