Date,Airport,Big Hits
2019-09-17 00:00:00,Frankfurt am Main Airport,34
2019-09-17 00:00:00,Amsterdam Airport Schiphol,32
2019-09-17 00:00:00,Adolfo Suárez Madrid–Barajas Airport,23
2019-09-17 00:00:00,London Gatwick Airport,20
2019-09-17 00:00:00,Munich Airport,15
2019-09-17 00:00:00,Malpensa International Airport,9
2019-09-17 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,8
2019-09-17 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,9
2019-09-17 00:00:00,Dublin Airport,14
2019-09-17 00:00:00,Zürich Airport,7
2019-09-17 00:00:00,Brussels Airport,5
2019-09-17 00:00:00,Manchester Airport,8
2019-09-17 00:00:00,Vienna International Airport,6
2019-09-17 00:00:00,Copenhagen Kastrup Airport,2
2019-09-17 00:00:00,Paris-Orly Airport,3
2019-09-17 00:00:00,Düsseldorf Airport,3
2019-09-17 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),1
2019-09-16 00:00:00,London Heathrow Airport,140
2019-09-16 00:00:00,Amsterdam Airport Schiphol,56
2019-09-16 00:00:00,Charles de Gaulle International Airport,57
2019-09-16 00:00:00,Frankfurt am Main Airport,49
2019-09-16 00:00:00,London Gatwick Airport,38
2019-09-16 00:00:00,Manchester Airport,48
2019-09-16 00:00:00,Munich Airport,37
2019-09-16 00:00:00,Adolfo Suárez Madrid–Barajas Airport,24
2019-09-16 00:00:00,Dublin Airport,63
2019-09-16 00:00:00,Zürich Airport,10
2019-09-16 00:00:00,Vienna International Airport,21
2019-09-16 00:00:00,Brussels Airport,18
2019-09-16 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,15
2019-09-16 00:00:00,Malpensa International Airport,9
2019-09-16 00:00:00,Copenhagen Kastrup Airport,27
2019-09-16 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,7
2019-09-16 00:00:00,Düsseldorf Airport,14
2019-09-16 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),8
2019-09-16 00:00:00,Helsinki Vantaa Airport,5
2019-09-16 00:00:00,Paris-Orly Airport,1
2019-09-15 00:00:00,London Heathrow Airport,114
2019-09-15 00:00:00,Frankfurt am Main Airport,72
2019-09-15 00:00:00,Charles de Gaulle International Airport,70
2019-09-15 00:00:00,Munich Airport,35
2019-09-15 00:00:00,Amsterdam Airport Schiphol,25
2019-09-15 00:00:00,Adolfo Suárez Madrid–Barajas Airport,27
2019-09-15 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,33
2019-09-15 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,37
2019-09-15 00:00:00,Helsinki Vantaa Airport,42
2019-09-15 00:00:00,Zürich Airport,17
2019-09-15 00:00:00,London Gatwick Airport,27
2019-09-15 00:00:00,Malpensa International Airport,28
2019-09-15 00:00:00,Copenhagen Kastrup Airport,46
2019-09-15 00:00:00,Brussels Airport,13
2019-09-15 00:00:00,Manchester Airport,18
2019-09-15 00:00:00,Dublin Airport,31
2019-09-15 00:00:00,Vienna International Airport,24
2019-09-15 00:00:00,Düsseldorf Airport,12
2019-09-15 00:00:00,Paris-Orly Airport,11
2019-09-15 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),3
2019-09-14 00:00:00,London Heathrow Airport,79
2019-09-14 00:00:00,Charles de Gaulle International Airport,47
2019-09-14 00:00:00,Frankfurt am Main Airport,41
2019-09-14 00:00:00,Amsterdam Airport Schiphol,23
2019-09-14 00:00:00,Munich Airport,20
2019-09-14 00:00:00,Adolfo Suárez Madrid–Barajas Airport,26
2019-09-14 00:00:00,Zürich Airport,20
2019-09-14 00:00:00,Malpensa International Airport,19
2019-09-14 00:00:00,London Gatwick Airport,27
2019-09-14 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,23
2019-09-14 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,34
2019-09-14 00:00:00,Manchester Airport,14
2019-09-14 00:00:00,Copenhagen Kastrup Airport,11
2019-09-14 00:00:00,Brussels Airport,8
2019-09-14 00:00:00,Dublin Airport,12
2019-09-14 00:00:00,Helsinki Vantaa Airport,16
2019-09-14 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),13
2019-09-14 00:00:00,Düsseldorf Airport,11
2019-09-14 00:00:00,Vienna International Airport,7
2019-09-14 00:00:00,Paris-Orly Airport,9
2019-09-13 00:00:00,London Heathrow Airport,50
2019-09-13 00:00:00,Frankfurt am Main Airport,34
2019-09-13 00:00:00,Charles de Gaulle International Airport,37
2019-09-13 00:00:00,Amsterdam Airport Schiphol,32
2019-09-13 00:00:00,Munich Airport,25
2019-09-13 00:00:00,Adolfo Suárez Madrid–Barajas Airport,25
2019-09-13 00:00:00,London Gatwick Airport,18
2019-09-13 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,25
2019-09-13 00:00:00,Copenhagen Kastrup Airport,14
2019-09-13 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,9
2019-09-13 00:00:00,Vienna International Airport,9
2019-09-13 00:00:00,Malpensa International Airport,5
2019-09-13 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),10
2019-09-13 00:00:00,Paris-Orly Airport,13
2019-09-13 00:00:00,Zürich Airport,5
2019-09-13 00:00:00,Dublin Airport,10
2019-09-13 00:00:00,Helsinki Vantaa Airport,6
2019-09-13 00:00:00,Düsseldorf Airport,6
2019-09-13 00:00:00,Manchester Airport,6
2019-09-13 00:00:00,Brussels Airport,8
2019-09-12 00:00:00,London Heathrow Airport,38
2019-09-12 00:00:00,Frankfurt am Main Airport,34
2019-09-12 00:00:00,Charles de Gaulle International Airport,32
2019-09-12 00:00:00,Amsterdam Airport Schiphol,19
2019-09-12 00:00:00,Adolfo Suárez Madrid–Barajas Airport,18
2019-09-12 00:00:00,Munich Airport,11
2019-09-12 00:00:00,Malpensa International Airport,7
2019-09-12 00:00:00,Zürich Airport,6
2019-09-12 00:00:00,Brussels Airport,6
2019-09-12 00:00:00,Copenhagen Kastrup Airport,7
2019-09-12 00:00:00,Vienna International Airport,9
2019-09-12 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,6
2019-09-12 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,7
2019-09-12 00:00:00,Helsinki Vantaa Airport,5
2019-09-12 00:00:00,London Gatwick Airport,3
2019-09-12 00:00:00,Manchester Airport,2
2019-09-12 00:00:00,Dublin Airport,2
2019-09-12 00:00:00,Paris-Orly Airport,1
2019-09-12 00:00:00,Düsseldorf Airport,1
2019-09-12 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),1
2019-09-11 00:00:00,London Heathrow Airport,42
2019-09-11 00:00:00,Frankfurt am Main Airport,42
2019-09-11 00:00:00,Charles de Gaulle International Airport,29
2019-09-11 00:00:00,Amsterdam Airport Schiphol,26
2019-09-11 00:00:00,Munich Airport,16
2019-09-11 00:00:00,Adolfo Suárez Madrid–Barajas Airport,13
2019-09-11 00:00:00,Helsinki Vantaa Airport,18
2019-09-11 00:00:00,Malpensa International Airport,11
2019-09-11 00:00:00,London Gatwick Airport,17
2019-09-11 00:00:00,Copenhagen Kastrup Airport,10
2019-09-11 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),14
2019-09-11 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,7
2019-09-11 00:00:00,Zürich Airport,6
2019-09-11 00:00:00,Vienna International Airport,7
2019-09-11 00:00:00,Düsseldorf Airport,12
2019-09-11 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,11
2019-09-11 00:00:00,Brussels Airport,7
2019-09-11 00:00:00,Manchester Airport,8
2019-09-11 00:00:00,Paris-Orly Airport,4
2019-09-11 00:00:00,Dublin Airport,1
2019-09-10 00:00:00,Frankfurt am Main Airport,56
2019-09-10 00:00:00,Charles de Gaulle International Airport,40
2019-09-10 00:00:00,London Heathrow Airport,28
2019-09-10 00:00:00,Amsterdam Airport Schiphol,32
2019-09-10 00:00:00,Adolfo Suárez Madrid–Barajas Airport,16
2019-09-10 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,20
2019-09-10 00:00:00,Munich Airport,26
2019-09-10 00:00:00,Malpensa International Airport,15
2019-09-10 00:00:00,Brussels Airport,15
2019-09-10 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,18
2019-09-10 00:00:00,Helsinki Vantaa Airport,15
2019-09-10 00:00:00,Zürich Airport,9
2019-09-10 00:00:00,London Gatwick Airport,13
2019-09-10 00:00:00,Manchester Airport,14
2019-09-10 00:00:00,Vienna International Airport,11
2019-09-10 00:00:00,Copenhagen Kastrup Airport,10
2019-09-10 00:00:00,Düsseldorf Airport,12
2019-09-10 00:00:00,Dublin Airport,8
2019-09-10 00:00:00,Paris-Orly Airport,4
2019-09-10 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),6
2019-09-09 00:00:00,Frankfurt am Main Airport,67
2019-09-09 00:00:00,Charles de Gaulle International Airport,47
2019-09-09 00:00:00,London Heathrow Airport,30
2019-09-09 00:00:00,Amsterdam Airport Schiphol,33
2019-09-09 00:00:00,Adolfo Suárez Madrid–Barajas Airport,25
2019-09-09 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,21
2019-09-09 00:00:00,Munich Airport,28
2019-09-09 00:00:00,Helsinki Vantaa Airport,32
2019-09-09 00:00:00,Zürich Airport,17
2019-09-09 00:00:00,Vienna International Airport,17
2019-09-09 00:00:00,Malpensa International Airport,16
2019-09-09 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,17
2019-09-09 00:00:00,Manchester Airport,15
2019-09-09 00:00:00,Copenhagen Kastrup Airport,18
2019-09-09 00:00:00,Brussels Airport,13
2019-09-09 00:00:00,Dublin Airport,6
2019-09-09 00:00:00,London Gatwick Airport,6
2019-09-09 00:00:00,Paris-Orly Airport,9
2019-09-09 00:00:00,Düsseldorf Airport,12
2019-09-09 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),6
2019-09-08 00:00:00,London Heathrow Airport,99
2019-09-08 00:00:00,Charles de Gaulle International Airport,62
2019-09-08 00:00:00,Frankfurt am Main Airport,70
2019-09-08 00:00:00,Amsterdam Airport Schiphol,41
2019-09-08 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,31
2019-09-08 00:00:00,Munich Airport,26
2019-09-08 00:00:00,London Gatwick Airport,21
2019-09-08 00:00:00,Zürich Airport,19
2019-09-08 00:00:00,Helsinki Vantaa Airport,27
2019-09-08 00:00:00,Malpensa International Airport,12
2019-09-08 00:00:00,Adolfo Suárez Madrid–Barajas Airport,15
2019-09-08 00:00:00,Manchester Airport,12
2019-09-08 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,21
2019-09-08 00:00:00,Vienna International Airport,12
2019-09-08 00:00:00,Copenhagen Kastrup Airport,11
2019-09-08 00:00:00,Dublin Airport,12
2019-09-08 00:00:00,Düsseldorf Airport,9
2019-09-08 00:00:00,Brussels Airport,6
2019-09-08 00:00:00,Paris-Orly Airport,6
2019-09-08 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),9
2019-09-07 00:00:00,London Heathrow Airport,107
2019-09-07 00:00:00,Frankfurt am Main Airport,90
2019-09-07 00:00:00,Charles de Gaulle International Airport,65
2019-09-07 00:00:00,Amsterdam Airport Schiphol,42
2019-09-07 00:00:00,Munich Airport,40
2019-09-07 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,38
2019-09-07 00:00:00,Adolfo Suárez Madrid–Barajas Airport,26
2019-09-07 00:00:00,Zürich Airport,20
2019-09-07 00:00:00,Malpensa International Airport,21
2019-09-07 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,32
2019-09-07 00:00:00,Vienna International Airport,24
2019-09-07 00:00:00,Helsinki Vantaa Airport,32
2019-09-07 00:00:00,London Gatwick Airport,14
2019-09-07 00:00:00,Copenhagen Kastrup Airport,20
2019-09-07 00:00:00,Düsseldorf Airport,21
2019-09-07 00:00:00,Brussels Airport,14
2019-09-07 00:00:00,Manchester Airport,8
2019-09-07 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),7
2019-09-07 00:00:00,Dublin Airport,6
2019-09-07 00:00:00,Paris-Orly Airport,5
2019-09-06 00:00:00,London Heathrow Airport,147
2019-09-06 00:00:00,Frankfurt am Main Airport,82
2019-09-06 00:00:00,Charles de Gaulle International Airport,64
2019-09-06 00:00:00,Amsterdam Airport Schiphol,53
2019-09-06 00:00:00,Munich Airport,41
2019-09-06 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,23
2019-09-06 00:00:00,Adolfo Suárez Madrid–Barajas Airport,30
2019-09-06 00:00:00,Dublin Airport,34
2019-09-06 00:00:00,London Gatwick Airport,51
2019-09-06 00:00:00,Brussels Airport,25
2019-09-06 00:00:00,Zürich Airport,16
2019-09-06 00:00:00,Vienna International Airport,30
2019-09-06 00:00:00,Malpensa International Airport,13
2019-09-06 00:00:00,Copenhagen Kastrup Airport,18
2019-09-06 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,27
2019-09-06 00:00:00,Manchester Airport,18
2019-09-06 00:00:00,Helsinki Vantaa Airport,13
2019-09-06 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),13
2019-09-06 00:00:00,Paris-Orly Airport,9
2019-09-06 00:00:00,Düsseldorf Airport,10
2019-09-05 00:00:00,London Heathrow Airport,85
2019-09-05 00:00:00,Frankfurt am Main Airport,47
2019-09-05 00:00:00,Charles de Gaulle International Airport,40
2019-09-05 00:00:00,Amsterdam Airport Schiphol,21
2019-09-05 00:00:00,Adolfo Suárez Madrid–Barajas Airport,25
2019-09-05 00:00:00,Munich Airport,15
2019-09-05 00:00:00,Dublin Airport,28
2019-09-05 00:00:00,London Gatwick Airport,11
2019-09-05 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,12
2019-09-05 00:00:00,Zürich Airport,9
2019-09-05 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),12
2019-09-05 00:00:00,Helsinki Vantaa Airport,11
2019-09-05 00:00:00,Brussels Airport,8
2019-09-05 00:00:00,Malpensa International Airport,9
2019-09-05 00:00:00,Manchester Airport,7
2019-09-05 00:00:00,Copenhagen Kastrup Airport,5
2019-09-05 00:00:00,Vienna International Airport,5
2019-09-05 00:00:00,Paris-Orly Airport,7
2019-09-05 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,5
2019-09-05 00:00:00,Düsseldorf Airport,2
2019-09-04 00:00:00,London Heathrow Airport,54
2019-09-04 00:00:00,Charles de Gaulle International Airport,42
2019-09-04 00:00:00,Frankfurt am Main Airport,30
2019-09-04 00:00:00,Adolfo Suárez Madrid–Barajas Airport,19
2019-09-04 00:00:00,Amsterdam Airport Schiphol,13
2019-09-04 00:00:00,Malpensa International Airport,9
2019-09-04 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,7
2019-09-04 00:00:00,Munich Airport,7
2019-09-04 00:00:00,Dublin Airport,9
2019-09-04 00:00:00,Copenhagen Kastrup Airport,9
2019-09-04 00:00:00,Paris-Orly Airport,6
2019-09-04 00:00:00,Düsseldorf Airport,5
2019-09-04 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,6
2019-09-04 00:00:00,Vienna International Airport,5
2019-09-04 00:00:00,London Gatwick Airport,4
2019-09-04 00:00:00,Zürich Airport,3
2019-09-04 00:00:00,Brussels Airport,4
2019-09-04 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),3
2019-09-04 00:00:00,Helsinki Vantaa Airport,9
2019-09-04 00:00:00,Manchester Airport,1
2019-09-03 00:00:00,London Heathrow Airport,66
2019-09-03 00:00:00,Frankfurt am Main Airport,33
2019-09-03 00:00:00,Charles de Gaulle International Airport,35
2019-09-03 00:00:00,Amsterdam Airport Schiphol,21
2019-09-03 00:00:00,Adolfo Suárez Madrid–Barajas Airport,18
2019-09-03 00:00:00,Munich Airport,13
2019-09-03 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,14
2019-09-03 00:00:00,Helsinki Vantaa Airport,20
2019-09-03 00:00:00,Brussels Airport,9
2019-09-03 00:00:00,Malpensa International Airport,10
2019-09-03 00:00:00,Düsseldorf Airport,12
2019-09-03 00:00:00,Vienna International Airport,10
2019-09-03 00:00:00,Copenhagen Kastrup Airport,12
2019-09-03 00:00:00,Zürich Airport,6
2019-09-03 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),8
2019-09-03 00:00:00,London Gatwick Airport,6
2019-09-03 00:00:00,Manchester Airport,3
2019-09-03 00:00:00,Paris-Orly Airport,4
2019-09-03 00:00:00,Dublin Airport,4
2019-09-03 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,5
2019-09-02 00:00:00,London Heathrow Airport,70
2019-09-02 00:00:00,Charles de Gaulle International Airport,38
2019-09-02 00:00:00,Frankfurt am Main Airport,31
2019-09-02 00:00:00,Adolfo Suárez Madrid–Barajas Airport,26
2019-09-02 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,22
2019-09-02 00:00:00,Amsterdam Airport Schiphol,19
2019-09-02 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,16
2019-09-02 00:00:00,Malpensa International Airport,11
2019-09-02 00:00:00,Munich Airport,15
2019-09-02 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),14
2019-09-02 00:00:00,Zürich Airport,8
2019-09-02 00:00:00,Dublin Airport,22
2019-09-02 00:00:00,London Gatwick Airport,12
2019-09-02 00:00:00,Helsinki Vantaa Airport,14
2019-09-02 00:00:00,Manchester Airport,12
2019-09-02 00:00:00,Copenhagen Kastrup Airport,3
2019-09-02 00:00:00,Brussels Airport,6
2019-09-02 00:00:00,Paris-Orly Airport,5
2019-09-02 00:00:00,Vienna International Airport,3
2019-09-02 00:00:00,Düsseldorf Airport,3
2019-09-01 00:00:00,London Heathrow Airport,50
2019-09-01 00:00:00,Frankfurt am Main Airport,35
2019-09-01 00:00:00,Charles de Gaulle International Airport,31
2019-09-01 00:00:00,Amsterdam Airport Schiphol,25
2019-09-01 00:00:00,Adolfo Suárez Madrid–Barajas Airport,21
2019-09-01 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,14
2019-09-01 00:00:00,Malpensa International Airport,12
2019-09-01 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,16
2019-09-01 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),13
2019-09-01 00:00:00,Munich Airport,8
2019-09-01 00:00:00,Vienna International Airport,10
2019-09-01 00:00:00,Helsinki Vantaa Airport,13
2019-09-01 00:00:00,Zürich Airport,12
2019-09-01 00:00:00,London Gatwick Airport,10
2019-09-01 00:00:00,Düsseldorf Airport,8
2019-09-01 00:00:00,Copenhagen Kastrup Airport,5
2019-09-01 00:00:00,Manchester Airport,5
2019-09-01 00:00:00,Brussels Airport,4
2019-09-01 00:00:00,Dublin Airport,1
2019-08-31 00:00:00,London Heathrow Airport,92
2019-08-31 00:00:00,Charles de Gaulle International Airport,44
2019-08-31 00:00:00,Frankfurt am Main Airport,41
2019-08-31 00:00:00,Amsterdam Airport Schiphol,24
2019-08-31 00:00:00,Adolfo Suárez Madrid–Barajas Airport,29
2019-08-31 00:00:00,London Gatwick Airport,41
2019-08-31 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,29
2019-08-31 00:00:00,Munich Airport,6
2019-08-31 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,13
2019-08-31 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),29
2019-08-31 00:00:00,Dublin Airport,21
2019-08-31 00:00:00,Paris-Orly Airport,8
2019-08-31 00:00:00,Zürich Airport,7
2019-08-31 00:00:00,Helsinki Vantaa Airport,8
2019-08-31 00:00:00,Düsseldorf Airport,7
2019-08-31 00:00:00,Malpensa International Airport,5
2019-08-31 00:00:00,Copenhagen Kastrup Airport,7
2019-08-31 00:00:00,Vienna International Airport,6
2019-08-31 00:00:00,Brussels Airport,6
2019-08-31 00:00:00,Manchester Airport,16
2019-08-30 00:00:00,London Heathrow Airport,85
2019-08-30 00:00:00,Charles de Gaulle International Airport,34
2019-08-30 00:00:00,Frankfurt am Main Airport,26
2019-08-30 00:00:00,Munich Airport,17
2019-08-30 00:00:00,Amsterdam Airport Schiphol,17
2019-08-30 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,10
2019-08-30 00:00:00,Adolfo Suárez Madrid–Barajas Airport,8
2019-08-30 00:00:00,Zürich Airport,6
2019-08-30 00:00:00,Brussels Airport,11
2019-08-30 00:00:00,London Gatwick Airport,14
2019-08-30 00:00:00,Manchester Airport,9
2019-08-30 00:00:00,Malpensa International Airport,3
2019-08-30 00:00:00,Dublin Airport,12
2019-08-30 00:00:00,Paris-Orly Airport,6
2019-08-30 00:00:00,Copenhagen Kastrup Airport,14
2019-08-30 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,5
2019-08-30 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),3
2019-08-30 00:00:00,Helsinki Vantaa Airport,10
2019-08-30 00:00:00,Düsseldorf Airport,3
2019-08-30 00:00:00,Vienna International Airport,2
2019-08-29 00:00:00,London Heathrow Airport,61
2019-08-29 00:00:00,Charles de Gaulle International Airport,43
2019-08-29 00:00:00,Frankfurt am Main Airport,31
2019-08-29 00:00:00,Amsterdam Airport Schiphol,29
2019-08-29 00:00:00,Adolfo Suárez Madrid–Barajas Airport,24
2019-08-29 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,18
2019-08-29 00:00:00,Munich Airport,19
2019-08-29 00:00:00,London Gatwick Airport,20
2019-08-29 00:00:00,Zürich Airport,11
2019-08-29 00:00:00,Manchester Airport,18
2019-08-29 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,19
2019-08-29 00:00:00,Malpensa International Airport,10
2019-08-29 00:00:00,Copenhagen Kastrup Airport,12
2019-08-29 00:00:00,Helsinki Vantaa Airport,17
