block_pct,tot_flight_pct,cum_heating_pct,region
49.49765955017696,60.583946,44.91136487159303,Africa_Middle_East
50.50234044982304,60.196945,46.005138482322025,Africa_Middle_East
51.50131293526658,59.79343,47.10482611002476,Africa_Middle_East
52.50028542071013,59.3885,48.25328895255964,Africa_Middle_East
53.499257906153666,58.999203,49.271640325324476,Africa_Middle_East
54.49823039159722,58.516422,50.208175392346156,Africa_Middle_East
55.502911291243294,58.116943,51.21488843957975,Africa_Middle_East
56.50188377668684,57.725395,52.27740220164241,Africa_Middle_East
57.500856262130384,57.32444,53.22583206670755,Africa_Middle_East
58.49982874757393,56.92434,54.200508807577954,Africa_Middle_East
59.498801233017474,56.56731,55.3110341001458,Africa_Middle_East
60.49777371846102,56.1273,56.43193289131461,Africa_Middle_East
61.49674620390456,55.659184,57.47388581590358,Africa_Middle_East
62.50142710355064,55.265385,58.64687545291007,Africa_Middle_East
63.500399588994185,54.868534,59.821313895796195,Africa_Middle_East
64.49937207443772,54.47368,60.900164149771825,Africa_Middle_East
65.49834455988128,54.10503,62.28666129510039,Africa_Middle_East
66.49731704532482,53.727047,63.53288996066294,Africa_Middle_East
67.50199794497088,53.300365,64.94110598489057,Africa_Middle_East
68.50097043041444,52.897797,66.19040802232162,Africa_Middle_East
69.49994291585799,52.462997,67.9450644270977,Africa_Middle_East
70.49891540130152,51.964478,69.41824605771517,Africa_Middle_East
71.49788788674506,51.481102,70.99282051217334,Africa_Middle_East
72.50256878639115,50.93767,72.8544347182697,Africa_Middle_East
73.50154127183468,50.35396,74.45545998692684,Africa_Middle_East
74.50051375727823,49.782284,76.08342178506787,Africa_Middle_East
75.49948624272177,49.1557,77.57761497168474,Africa_Middle_East
76.49845872816532,48.538612,79.28864405871578,Africa_Middle_East
77.5031396278114,47.920082,80.87221354573809,Africa_Middle_East
78.50211211325494,47.283485,82.3198667639785,Africa_Middle_East
79.50108459869848,46.75712,83.79318638146466,Africa_Middle_East
80.50005708414203,46.19459,85.00588548311929,Africa_Middle_East
81.49902956958557,45.621082,86.23071360418847,Africa_Middle_East
82.49800205502912,45.07288,87.6324858543589,Africa_Middle_East
83.49697454047266,44.531403,88.59170199325301,Africa_Middle_East
84.50165544011874,44.051796,89.65548206021933,Africa_Middle_East
85.50062792556228,43.49932,90.85467125140568,Africa_Middle_East
86.49960041100583,42.963272,92.04004488006663,Africa_Middle_East
87.49857289644937,42.325195,93.0793490715516,Africa_Middle_East
