date,fir_code,fir_name,big_hit_count
2019-12-05,LJLA,Ljubljana FIR,0
2019-12-05,LKAA,Praha FIR,5
2019-12-05,LMMM,Malta FIR,1
2019-12-05,LOVV,Wien FIR,8
2019-12-05,LPPC,Lisboa FIR,38
2019-12-05,LPPO,Santa Maria FIR,1
2019-12-05,LQSB,Sarajevo FIR,0
2019-12-05,LRBB,Bucarest FIR,1
2019-12-05,LSAS,Switzerland FIR,19
2019-12-05,LUUU,Chisinau FIR,0
2019-12-05,LWSS,Skopje FIR,0
2019-12-05,LYBA,Beograd FIR,0
2019-12-05,LZBB,Bratislava  FIR,1
2019-12-05,UKBV,Kiev FIR,1
2019-12-05,UKDV,Dnipro FIR,0
2019-12-05,UKLV,Lvov FIR,0
2019-12-05,UKOV,Odessa FIR,0
2019-12-05,ULLL,Sankt-Peterburg FIR,4
2019-12-05,UMKK,Kaliningrad FIR,0
2019-12-05,UMMV,Minsk FIR,0
2019-12-05,UNNT,Novosibirsk FIR,3
2019-12-05,URRV,Rostov-Na-Donu FIR,0
2019-12-05,USSV,Yekaterinburg FIR,0
2019-12-05,UUWV,Moscow FIR,11
2019-12-05,UWWW,Samara FIR,0
2019-12-06,BIRD,Reykjavik FIR,5
2019-12-06,EBBU,Brussels FIR,64
2019-12-06,EDGG,Langen FIR,174
2019-12-06,EDMM,Munchen FIR,96
2019-12-06,EDWW,Bremen FIR,78
2019-12-06,EETT,Tallinn FIR,10
2019-12-06,EFIN,Helsinki FIR,66
2019-12-06,EGPX,Scottish FIR,17
2019-12-06,EGTT,London FIR,333
2019-12-06,EHAA,Amsterdam FIR,93
2019-12-06,EISN,Shannon FIR,22
2019-12-06,EKDK,Copenhagen FIR,68
2019-12-06,ENOB,Bodo Oceanic FIR,0
2019-12-06,ENOR,Polaris FIR,40
2019-12-06,EPWW,Warszawa FIR,104
2019-12-06,ESAA,Sweden FIR,89
2019-12-06,EVRR,Riga FIR,25
2019-12-06,EYVL,Vilnius FIR,16
2019-12-06,GCCC,Canarias FIR,43
2019-12-06,GMMM,Casablanca FIR,0
2019-12-06,LAAA,Tirana FIR,2
2019-12-06,LBSR,Sofia FIR,11
2019-12-06,LDZO,Zagreb FIR,3
2019-12-06,LECB,Barcelona FIR,25
2019-12-06,LECM,Madrid FIR,52
2019-12-06,LFBB,Bordeaux FIR,3
2019-12-06,LFEE,Reims FIR,6
2019-12-06,LFFF,Paris FIR,123
2019-12-06,LFMM,Marseille FIR,6
2019-12-06,LFRR,Brest FIR,0
2019-12-06,LGGG,Athinai FIR,12
2019-12-06,LHCC,Budapest FIR,33
2019-12-06,LIBB,Brindisi FIR,0
2019-12-06,LIMM,Milano FIR,43
2019-12-06,LIRR,Roma FIR,32
2019-12-06,LJLA,Ljubljana FIR,1
2019-12-06,LKAA,Praha FIR,36
2019-12-06,LMMM,Malta FIR,2
2019-12-06,LOVV,Wien FIR,49
2019-12-06,LPPC,Lisboa FIR,29
2019-12-06,LPPO,Santa Maria FIR,0
2019-12-06,LQSB,Sarajevo FIR,2
2019-12-06,LRBB,Bucarest FIR,36
2019-12-06,LSAS,Switzerland FIR,44
2019-12-06,LUUU,Chisinau FIR,1
2019-12-06,LWSS,Skopje FIR,4
2019-12-06,LYBA,Beograd FIR,6
2019-12-06,LZBB,Bratislava  FIR,4
2019-12-06,UKBV,Kiev FIR,10
2019-12-06,UKDV,Dnipro FIR,1
2019-12-06,UKLV,Lvov FIR,2
2019-12-06,UKOV,Odessa FIR,0
2019-12-06,ULLL,Sankt-Peterburg FIR,9
2019-12-06,UMMV,Minsk FIR,0
2019-12-06,UNNT,Novosibirsk FIR,2
2019-12-06,URRV,Rostov-Na-Donu FIR,0
2019-12-06,USSV,Yekaterinburg FIR,1
2019-12-06,UUWV,Moscow FIR,57
2019-12-06,UWWW,Samara FIR,1
2019-12-07,BIRD,Reykjavik FIR,8
2019-12-07,EBBU,Brussels FIR,23
2019-12-07,EDGG,Langen FIR,116
2019-12-07,EDMM,Munchen FIR,51
2019-12-07,EDWW,Bremen FIR,22
2019-12-07,EETT,Tallinn FIR,7
2019-12-07,EFIN,Helsinki FIR,49
2019-12-07,EGPX,Scottish FIR,32
2019-12-07,EGTT,London FIR,264
2019-12-07,EHAA,Amsterdam FIR,53
2019-12-07,EISN,Shannon FIR,32
2019-12-07,EKDK,Copenhagen FIR,27
2019-12-07,ENOR,Polaris FIR,26
2019-12-07,EPWW,Warszawa FIR,39
2019-12-07,ESAA,Sweden FIR,28
2019-12-07,EVRR,Riga FIR,14
2019-12-07,EYVL,Vilnius FIR,18
2019-12-07,GCCC,Canarias FIR,110
2019-12-07,GMMM,Casablanca FIR,0
2019-12-07,LAAA,Tirana FIR,0
2019-12-07,LBSR,Sofia FIR,3
2019-12-07,LDZO,Zagreb FIR,3
2019-12-07,LECB,Barcelona FIR,23
2019-12-07,LECM,Madrid FIR,39
2019-12-07,LFBB,Bordeaux FIR,1
2019-12-07,LFEE,Reims FIR,4
2019-12-07,LFFF,Paris FIR,93
2019-12-07,LFMM,Marseille FIR,3
2019-12-07,LFRR,Brest FIR,1
2019-12-07,LGGG,Athinai FIR,3
2019-12-07,LHCC,Budapest FIR,11
2019-12-07,LIBB,Brindisi FIR,1
2019-12-07,LIMM,Milano FIR,33
2019-12-07,LIRR,Roma FIR,22
2019-12-07,LJLA,Ljubljana FIR,0
2019-12-07,LKAA,Praha FIR,15
2019-12-07,LMMM,Malta FIR,4
2019-12-07,LOVV,Wien FIR,14
2019-12-07,LPPC,Lisboa FIR,24
2019-12-07,LPPO,Santa Maria FIR,1
2019-12-07,LQSB,Sarajevo FIR,0
2019-12-07,LRBB,Bucarest FIR,12
2019-12-07,LSAS,Switzerland FIR,26
2019-12-07,LUUU,Chisinau FIR,0
2019-12-07,LWSS,Skopje FIR,0
2019-12-07,LYBA,Beograd FIR,0
2019-12-07,LZBB,Bratislava  FIR,1
2019-12-07,UKBV,Kiev FIR,4
2019-12-07,UKDV,Dnipro FIR,1
2019-12-07,UKLV,Lvov FIR,0
2019-12-07,UKOV,Odessa FIR,0
2019-12-07,ULLL,Sankt-Peterburg FIR,22
2019-12-07,ULMM,Murmansk FIR,0
2019-12-07,UMMV,Minsk FIR,0
2019-12-07,UNNT,Novosibirsk FIR,3
2019-12-07,URRV,Rostov-Na-Donu FIR,0
2019-12-07,USSV,Yekaterinburg FIR,2
2019-12-07,UUWV,Moscow FIR,168
2019-12-08,BIRD,Reykjavik FIR,2
2019-12-08,EBBU,Brussels FIR,86
2019-12-08,EDGG,Langen FIR,198
2019-12-08,EDMM,Munchen FIR,79
2019-12-08,EDWW,Bremen FIR,90
2019-12-08,EETT,Tallinn FIR,5
2019-12-08,EFIN,Helsinki FIR,77
2019-12-08,EGPX,Scottish FIR,21
2019-12-08,EGTT,London FIR,349
2019-12-08,EHAA,Amsterdam FIR,98
2019-12-08,EISN,Shannon FIR,20
2019-12-08,EKDK,Copenhagen FIR,57
2019-12-08,ENOR,Polaris FIR,44
2019-12-08,EPWW,Warszawa FIR,120
2019-12-08,ESAA,Sweden FIR,54
2019-12-08,EVRR,Riga FIR,20
2019-12-08,EYVL,Vilnius FIR,19
2019-12-08,GCCC,Canarias FIR,95
2019-12-08,GMMM,Casablanca FIR,0
2019-12-08,LAAA,Tirana FIR,2
2019-12-08,LBSR,Sofia FIR,9
2019-12-08,LDZO,Zagreb FIR,4
2019-12-08,LECB,Barcelona FIR,89
2019-12-08,LECM,Madrid FIR,114
2019-12-08,LFBB,Bordeaux FIR,10
2019-12-08,LFEE,Reims FIR,16
2019-12-08,LFFF,Paris FIR,137
2019-12-08,LFMM,Marseille FIR,30
2019-12-08,LFRR,Brest FIR,0
2019-12-08,LGGG,Athinai FIR,11
2019-12-08,LHCC,Budapest FIR,35
2019-12-08,LIBB,Brindisi FIR,0
2019-12-08,LIMM,Milano FIR,81
2019-12-08,LIRR,Roma FIR,49
2019-12-08,LJLA,Ljubljana FIR,0
2019-12-08,LKAA,Praha FIR,46
2019-12-08,LMMM,Malta FIR,4
2019-12-08,LOVV,Wien FIR,40
2019-12-08,LPPC,Lisboa FIR,83
2019-12-08,LPPO,Santa Maria FIR,2
2019-12-08,LQSB,Sarajevo FIR,1
2019-12-08,LRBB,Bucarest FIR,22
2019-12-08,LSAS,Switzerland FIR,45
2019-12-08,LUUU,Chisinau FIR,5
2019-12-08,LWSS,Skopje FIR,2
2019-12-08,LYBA,Beograd FIR,7
2019-12-08,LZBB,Bratislava  FIR,4
2019-12-08,UKBV,Kiev FIR,16
2019-12-08,UKDV,Dnipro FIR,2
2019-12-08,UKLV,Lvov FIR,3
2019-12-08,UKOV,Odessa FIR,0
2019-12-08,ULLL,Sankt-Peterburg FIR,14
2019-12-08,UMKK,Kaliningrad FIR,0
2019-12-08,UMMV,Minsk FIR,0
2019-12-08,UNKL,Krasnoyarsk FIR,0
2019-12-08,UNNT,Novosibirsk FIR,4
2019-12-08,URRV,Rostov-Na-Donu FIR,0
2019-12-08,USSV,Yekaterinburg FIR,3
2019-12-08,UUWV,Moscow FIR,77
2019-12-08,UWWW,Samara FIR,1
2019-12-09,BIRD,Reykjavik FIR,9
2019-12-09,EBBU,Brussels FIR,12
2019-12-09,EDGG,Langen FIR,50
2019-12-09,EDMM,Munchen FIR,21
2019-12-09,EDWW,Bremen FIR,2
2019-12-09,EETT,Tallinn FIR,1
2019-12-09,EFIN,Helsinki FIR,17
2019-12-09,EGPX,Scottish FIR,1
2019-12-09,EGTT,London FIR,123
2019-12-09,EHAA,Amsterdam FIR,33
2019-12-09,EISN,Shannon FIR,3
2019-12-09,EKDK,Copenhagen FIR,6
2019-12-09,ENOB,Bodo Oceanic FIR,0
2019-12-09,ENOR,Polaris FIR,6
2019-12-09,EPWW,Warszawa FIR,10
2019-12-09,ESAA,Sweden FIR,7
2019-12-09,EVRR,Riga FIR,4
2019-12-09,EYVL,Vilnius FIR,2
2019-12-09,GCCC,Canarias FIR,20
2019-12-09,GMMM,Casablanca FIR,0
2019-12-09,LAAA,Tirana FIR,0
2019-12-09,LBSR,Sofia FIR,1
2019-12-09,LDZO,Zagreb FIR,1
2019-12-09,LECB,Barcelona FIR,5
2019-12-09,LECM,Madrid FIR,27
2019-12-09,LFBB,Bordeaux FIR,0
2019-12-09,LFEE,Reims FIR,0
2019-12-09,LFFF,Paris FIR,64
2019-12-09,LFMM,Marseille FIR,0
2019-12-09,LFRR,Brest FIR,0
2019-12-09,LGGG,Athinai FIR,2
2019-12-09,LHCC,Budapest FIR,5
2019-12-09,LIBB,Brindisi FIR,0
2019-12-09,LIMM,Milano FIR,15
2019-12-09,LIRR,Roma FIR,13
2019-12-09,LJLA,Ljubljana FIR,0
2019-12-09,LKAA,Praha FIR,3
2019-12-09,LMMM,Malta FIR,0
2019-12-09,LOVV,Wien FIR,3
2019-12-09,LPPC,Lisboa FIR,19
2019-12-09,LPPO,Santa Maria FIR,1
2019-12-09,LQSB,Sarajevo FIR,0
2019-12-09,LRBB,Bucarest FIR,1
2019-12-09,LSAS,Switzerland FIR,15
2019-12-09,LUUU,Chisinau FIR,0
2019-12-09,LWSS,Skopje FIR,0
2019-12-09,LYBA,Beograd FIR,0
2019-12-09,LZBB,Bratislava  FIR,1
2019-12-09,UKBV,Kiev FIR,10
2019-12-09,UKDV,Dnipro FIR,0
2019-12-09,UKLV,Lvov FIR,0
2019-12-09,UKOV,Odessa FIR,0
2019-12-09,ULLL,Sankt-Peterburg FIR,1
2019-12-09,UMMV,Minsk FIR,1
2019-12-09,UNNT,Novosibirsk FIR,3
2019-12-09,UUWV,Moscow FIR,92
2019-12-09,UWWW,Samara FIR,1
2019-12-10,BIRD,Reykjavik FIR,7
2019-12-10,EBBU,Brussels FIR,47
2019-12-10,EDGG,Langen FIR,82
2019-12-10,EDMM,Munchen FIR,33
2019-12-10,EDWW,Bremen FIR,14
2019-12-10,EETT,Tallinn FIR,0
2019-12-10,EFIN,Helsinki FIR,22
2019-12-10,EGPX,Scottish FIR,26
2019-12-10,EGTT,London FIR,305
2019-12-10,EHAA,Amsterdam FIR,55
2019-12-10,EISN,Shannon FIR,38
2019-12-10,EKDK,Copenhagen FIR,15
2019-12-10,ENOR,Polaris FIR,16
2019-12-10,EPWW,Warszawa FIR,22
2019-12-10,ESAA,Sweden FIR,18
2019-12-10,EVRR,Riga FIR,2
2019-12-10,EYVL,Vilnius FIR,2
2019-12-10,GCCC,Canarias FIR,66
2019-12-10,GMMM,Casablanca FIR,0
2019-12-10,LAAA,Tirana FIR,1
2019-12-10,LBSR,Sofia FIR,2
2019-12-10,LDZO,Zagreb FIR,1
2019-12-10,LECB,Barcelona FIR,51
2019-12-10,LECM,Madrid FIR,94
2019-12-10,LFBB,Bordeaux FIR,5
2019-12-10,LFEE,Reims FIR,4
2019-12-10,LFFF,Paris FIR,94
2019-12-10,LFMM,Marseille FIR,3
2019-12-10,LFRR,Brest FIR,1
2019-12-10,LGGG,Athinai FIR,4
2019-12-10,LHCC,Budapest FIR,6
2019-12-10,LIBB,Brindisi FIR,1
2019-12-10,LIMM,Milano FIR,18
2019-12-10,LIRR,Roma FIR,19
2019-12-10,LJLA,Ljubljana FIR,0
2019-12-10,LKAA,Praha FIR,6
2019-12-10,LMMM,Malta FIR,1
2019-12-10,LOVV,Wien FIR,10
2019-12-10,LPPC,Lisboa FIR,67
2019-12-10,LPPO,Santa Maria FIR,0
2019-12-10,LQSB,Sarajevo FIR,0
2019-12-10,LRBB,Bucarest FIR,6
2019-12-10,LSAS,Switzerland FIR,21
2019-12-10,LUUU,Chisinau FIR,1
2019-12-10,LWSS,Skopje FIR,0
2019-12-10,LYBA,Beograd FIR,0
2019-12-10,LZBB,Bratislava  FIR,2
2019-12-10,UKBV,Kiev FIR,0
2019-12-10,UKDV,Dnipro FIR,0
2019-12-10,UKLV,Lvov FIR,1
2019-12-10,UKOV,Odessa FIR,0
2019-12-10,ULLL,Sankt-Peterburg FIR,0
2019-12-10,UMKK,Kaliningrad FIR,0
2019-12-10,UMMV,Minsk FIR,0
2019-12-10,UNNT,Novosibirsk FIR,2
2019-12-10,USSV,Yekaterinburg FIR,1
2019-12-10,UUWV,Moscow FIR,7
2019-12-11,BIRD,Reykjavik FIR,2
2019-12-11,EBBU,Brussels FIR,79
2019-12-11,EDGG,Langen FIR,220
2019-12-11,EDMM,Munchen FIR,66
2019-12-11,EDWW,Bremen FIR,69
2019-12-11,EETT,Tallinn FIR,5
2019-12-11,EFIN,Helsinki FIR,84
2019-12-11,EGPX,Scottish FIR,13
2019-12-11,EGTT,London FIR,293
2019-12-11,EHAA,Amsterdam FIR,92
2019-12-11,EISN,Shannon FIR,21
2019-12-11,EKDK,Copenhagen FIR,55
2019-12-11,ENOR,Polaris FIR,41
2019-12-11,EPWW,Warszawa FIR,101
2019-12-11,ESAA,Sweden FIR,74
2019-12-11,EVRR,Riga FIR,22
2019-12-11,EYVL,Vilnius FIR,15
2019-12-11,GCCC,Canarias FIR,8
2019-12-11,GMMM,Casablanca FIR,0
2019-12-11,LAAA,Tirana FIR,2
2019-12-11,LBSR,Sofia FIR,11
2019-12-11,LDZO,Zagreb FIR,2
2019-12-11,LECB,Barcelona FIR,36
2019-12-11,LECM,Madrid FIR,57
2019-12-11,LFBB,Bordeaux FIR,0
2019-12-11,LFEE,Reims FIR,20
2019-12-11,LFFF,Paris FIR,124
2019-12-11,LFMM,Marseille FIR,9
2019-12-11,LFRR,Brest FIR,0
2019-12-11,LGGG,Athinai FIR,28
2019-12-11,LHCC,Budapest FIR,35
2019-12-11,LIBB,Brindisi FIR,1
2019-12-11,LIMM,Milano FIR,69
2019-12-11,LIRR,Roma FIR,43
2019-12-11,LJLA,Ljubljana FIR,1
2019-12-11,LKAA,Praha FIR,18
2019-12-11,LMMM,Malta FIR,4
2019-12-11,LOVV,Wien FIR,66
2019-12-11,LPPC,Lisboa FIR,12
2019-12-11,LPPO,Santa Maria FIR,1
2019-12-11,LQSB,Sarajevo FIR,2
2019-12-11,LRBB,Bucarest FIR,37
2019-12-11,LSAS,Switzerland FIR,47
2019-12-11,LUUU,Chisinau FIR,2
2019-12-11,LWSS,Skopje FIR,3
2019-12-11,LYBA,Beograd FIR,11
2019-12-11,LZBB,Bratislava  FIR,1
2019-12-11,UKBV,Kiev FIR,11
2019-12-11,UKDV,Dnipro FIR,0
2019-12-11,UKLV,Lvov FIR,1
2019-12-11,UKOV,Odessa FIR,0
2019-12-11,ULLL,Sankt-Peterburg FIR,14
2019-12-11,UMMV,Minsk FIR,0
2019-12-11,UNNT,Novosibirsk FIR,0
2019-12-11,URRV,Rostov-Na-Donu FIR,1
2019-12-11,USSV,Yekaterinburg FIR,1
2019-12-11,UUWV,Moscow FIR,46
2019-12-11,UWWW,Samara FIR,0
2019-12-12,BIRD,Reykjavik FIR,4
2019-12-12,EBBU,Brussels FIR,16
2019-12-12,EDGG,Langen FIR,52
2019-12-12,EDMM,Munchen FIR,23
2019-12-12,EDWW,Bremen FIR,6
2019-12-12,EETT,Tallinn FIR,0
2019-12-12,EFIN,Helsinki FIR,31
2019-12-12,EGPX,Scottish FIR,1
2019-12-12,EGTT,London FIR,116
2019-12-12,EHAA,Amsterdam FIR,41
2019-12-12,EISN,Shannon FIR,4
2019-12-12,EKDK,Copenhagen FIR,13
2019-12-12,ENOR,Polaris FIR,12
2019-12-12,EPWW,Warszawa FIR,7
2019-12-12,ESAA,Sweden FIR,39
2019-12-12,EVRR,Riga FIR,0
2019-12-12,EYVL,Vilnius FIR,1
2019-12-12,GCCC,Canarias FIR,57
2019-12-12,GMMM,Casablanca FIR,0
2019-12-12,LAAA,Tirana FIR,2
2019-12-12,LBSR,Sofia FIR,1
2019-12-12,LDZO,Zagreb FIR,0
2019-12-12,LECB,Barcelona FIR,22
2019-12-12,LECM,Madrid FIR,58
2019-12-12,LFBB,Bordeaux FIR,0
2019-12-12,LFEE,Reims FIR,5
2019-12-12,LFFF,Paris FIR,71
2019-12-12,LFMM,Marseille FIR,1
2019-12-12,LFRR,Brest FIR,1
2019-12-12,LGGG,Athinai FIR,5
2019-12-12,LHCC,Budapest FIR,2
2019-12-12,LIBB,Brindisi FIR,0
2019-12-12,LIMM,Milano FIR,10
2019-12-12,LIRR,Roma FIR,20
2019-12-12,LJLA,Ljubljana FIR,0
2019-12-12,LKAA,Praha FIR,2
2019-12-12,LMMM,Malta FIR,0
2019-12-12,LOVV,Wien FIR,7
2019-12-12,LPPC,Lisboa FIR,40
2019-12-12,LPPO,Santa Maria FIR,0
2019-12-12,LQSB,Sarajevo FIR,0
2019-12-12,LRBB,Bucarest FIR,0
2019-12-12,LSAS,Switzerland FIR,15
2019-12-12,LUUU,Chisinau FIR,0
2019-12-12,LWSS,Skopje FIR,0
2019-12-12,LYBA,Beograd FIR,0
2019-12-12,LZBB,Bratislava  FIR,0
2019-12-12,UKBV,Kiev FIR,0
2019-12-12,UKDV,Dnipro FIR,0
2019-12-12,UKLV,Lvov FIR,0
2019-12-12,UKOV,Odessa FIR,0
2019-12-12,ULLL,Sankt-Peterburg FIR,2
2019-12-12,UMKK,Kaliningrad FIR,0
2019-12-12,UMMV,Minsk FIR,0
2019-12-12,UNKL,Krasnoyarsk FIR,0
2019-12-12,UNNT,Novosibirsk FIR,3
2019-12-12,URRV,Rostov-Na-Donu FIR,0
2019-12-12,USSV,Yekaterinburg FIR,2
2019-12-12,UUWV,Moscow FIR,18
2019-12-13,BIRD,Reykjavik FIR,6
2019-12-13,EBBU,Brussels FIR,16
2019-12-13,EDGG,Langen FIR,38
2019-12-13,EDMM,Munchen FIR,20
2019-12-13,EDWW,Bremen FIR,4
2019-12-13,EETT,Tallinn FIR,2
2019-12-13,EFIN,Helsinki FIR,25
2019-12-13,EGPX,Scottish FIR,0
2019-12-13,EGTT,London FIR,63
2019-12-13,EHAA,Amsterdam FIR,29
2019-12-13,EISN,Shannon FIR,2
2019-12-13,EKDK,Copenhagen FIR,8
2019-12-13,ENOB,Bodo Oceanic FIR,0
2019-12-13,ENOR,Polaris FIR,7
2019-12-13,EPWW,Warszawa FIR,5
2019-12-13,ESAA,Sweden FIR,29
2019-12-13,EVRR,Riga FIR,7
2019-12-13,EYVL,Vilnius FIR,2
2019-12-13,GCCC,Canarias FIR,1
2019-12-13,GMMM,Casablanca FIR,0
2019-12-13,LAAA,Tirana FIR,0
2019-12-13,LBSR,Sofia FIR,0
2019-12-13,LDZO,Zagreb FIR,0
2019-12-13,LECB,Barcelona FIR,8
2019-12-13,LECM,Madrid FIR,30
2019-12-13,LFBB,Bordeaux FIR,0
2019-12-13,LFEE,Reims FIR,0
2019-12-13,LFFF,Paris FIR,46
2019-12-13,LFMM,Marseille FIR,3
2019-12-13,LFRR,Brest FIR,0
2019-12-13,LGGG,Athinai FIR,1
2019-12-13,LHCC,Budapest FIR,1
2019-12-13,LIBB,Brindisi FIR,1
2019-12-13,LIMM,Milano FIR,6
2019-12-13,LIRR,Roma FIR,7
2019-12-13,LJLA,Ljubljana FIR,0
2019-12-13,LKAA,Praha FIR,3
2019-12-13,LMMM,Malta FIR,0
2019-12-13,LOVV,Wien FIR,6
2019-12-13,LPPC,Lisboa FIR,18
2019-12-13,LPPO,Santa Maria FIR,0
2019-12-13,LQSB,Sarajevo FIR,0
2019-12-13,LRBB,Bucarest FIR,4
2019-12-13,LSAS,Switzerland FIR,12
2019-12-13,LUUU,Chisinau FIR,1
2019-12-13,LWSS,Skopje FIR,0
2019-12-13,LYBA,Beograd FIR,0
2019-12-13,LZBB,Bratislava  FIR,0
2019-12-13,UKBV,Kiev FIR,4
2019-12-13,UKDV,Dnipro FIR,0
2019-12-13,UKLV,Lvov FIR,0
2019-12-13,UKOV,Odessa FIR,1
2019-12-13,ULLL,Sankt-Peterburg FIR,2
2019-12-13,UMMV,Minsk FIR,2
2019-12-13,UNNT,Novosibirsk FIR,1
2019-12-13,URRV,Rostov-Na-Donu FIR,0
2019-12-13,USSV,Yekaterinburg FIR,0
2019-12-13,UUWV,Moscow FIR,36
2019-12-13,UWWW,Samara FIR,0
2019-12-14,BIRD,Reykjavik FIR,5
2019-12-14,EBBU,Brussels FIR,38
2019-12-14,EDGG,Langen FIR,93
2019-12-14,EDMM,Munchen FIR,40
2019-12-14,EDWW,Bremen FIR,15
2019-12-14,EETT,Tallinn FIR,1
2019-12-14,EFIN,Helsinki FIR,37
2019-12-14,EGPX,Scottish FIR,8
2019-12-14,EGTT,London FIR,206
2019-12-14,EHAA,Amsterdam FIR,43
2019-12-14,EISN,Shannon FIR,13
2019-12-14,EKDK,Copenhagen FIR,12
2019-12-14,ENOR,Polaris FIR,23
2019-12-14,EPWW,Warszawa FIR,10
2019-12-14,ESAA,Sweden FIR,14
2019-12-14,EVRR,Riga FIR,4
2019-12-14,EYVL,Vilnius FIR,3
2019-12-14,GCCC,Canarias FIR,194
2019-12-14,GMMM,Casablanca FIR,0
2019-12-14,LAAA,Tirana FIR,0
2019-12-14,LBSR,Sofia FIR,3
2019-12-14,LDZO,Zagreb FIR,5
2019-12-14,LECB,Barcelona FIR,25
2019-12-14,LECM,Madrid FIR,93
2019-12-14,LFBB,Bordeaux FIR,8
2019-12-14,LFEE,Reims FIR,11
2019-12-14,LFFF,Paris FIR,100
2019-12-14,LFMM,Marseille FIR,14
2019-12-14,LFRR,Brest FIR,3
2019-12-14,LGGG,Athinai FIR,6
2019-12-14,LHCC,Budapest FIR,3
2019-12-14,LIBB,Brindisi FIR,1
2019-12-14,LIMM,Milano FIR,32
2019-12-14,LIRR,Roma FIR,32
2019-12-14,LJLA,Ljubljana FIR,0
2019-12-14,LKAA,Praha FIR,6
2019-12-14,LMMM,Malta FIR,2
2019-12-14,LOVV,Wien FIR,17
2019-12-14,LPPC,Lisboa FIR,58
2019-12-14,LPPO,Santa Maria FIR,0
2019-12-14,LQSB,Sarajevo FIR,0
2019-12-14,LRBB,Bucarest FIR,7
2019-12-14,LSAS,Switzerland FIR,33
2019-12-14,LUUU,Chisinau FIR,0
2019-12-14,LWSS,Skopje FIR,0
2019-12-14,LYBA,Beograd FIR,0
2019-12-14,LZBB,Bratislava  FIR,1
2019-12-14,UKBV,Kiev FIR,0
2019-12-14,UKDV,Dnipro FIR,0
2019-12-14,UKLV,Lvov FIR,0
2019-12-14,UKOV,Odessa FIR,0
2019-12-14,ULLL,Sankt-Peterburg FIR,0
2019-12-14,UMMV,Minsk FIR,0
2019-12-14,UNNT,Novosibirsk FIR,2
2019-12-14,URRV,Rostov-Na-Donu FIR,0
2019-12-14,USSV,Yekaterinburg FIR,0
2019-12-14,UUWV,Moscow FIR,106
2019-12-14,UWWW,Samara FIR,0
2019-12-15,BIRD,Reykjavik FIR,0
2019-12-15,EBBU,Brussels FIR,82
2019-12-15,EDGG,Langen FIR,171
2019-12-15,EDMM,Munchen FIR,57
2019-12-15,EDWW,Bremen FIR,51
2019-12-15,EETT,Tallinn FIR,0
2019-12-15,EFIN,Helsinki FIR,21
2019-12-15,EGPX,Scottish FIR,16
2019-12-15,EGTT,London FIR,338
2019-12-15,EHAA,Amsterdam FIR,91
2019-12-15,EISN,Shannon FIR,21
2019-12-15,EKDK,Copenhagen FIR,29
2019-12-15,ENOR,Polaris FIR,12
2019-12-15,EPWW,Warszawa FIR,27
2019-12-15,ESAA,Sweden FIR,22
2019-12-15,EVRR,Riga FIR,1
2019-12-15,EYVL,Vilnius FIR,1
2019-12-15,GCCC,Canarias FIR,172
2019-12-15,GMMM,Casablanca FIR,0
2019-12-15,LAAA,Tirana FIR,1
2019-12-15,LBSR,Sofia FIR,9
2019-12-15,LDZO,Zagreb FIR,1
2019-12-15,LECB,Barcelona FIR,100
2019-12-15,LECM,Madrid FIR,213
2019-12-15,LFBB,Bordeaux FIR,13
2019-12-15,LFEE,Reims FIR,19
2019-12-15,LFFF,Paris FIR,180
2019-12-15,LFMM,Marseille FIR,25
2019-12-15,LFRR,Brest FIR,12
2019-12-15,LGGG,Athinai FIR,18
2019-12-15,LHCC,Budapest FIR,26
2019-12-15,LIBB,Brindisi FIR,0
2019-12-15,LIMM,Milano FIR,55
2019-12-15,LIRR,Roma FIR,47
2019-12-15,LJLA,Ljubljana FIR,0
2019-12-15,LKAA,Praha FIR,15
2019-12-15,LMMM,Malta FIR,6
2019-12-15,LOVV,Wien FIR,34
2019-12-15,LPPC,Lisboa FIR,109
2019-12-15,LPPO,Santa Maria FIR,0
2019-12-15,LQSB,Sarajevo FIR,2
2019-12-15,LRBB,Bucarest FIR,19
2019-12-15,LSAS,Switzerland FIR,51
2019-12-15,LUUU,Chisinau FIR,2
2019-12-15,LWSS,Skopje FIR,0
2019-12-15,LYBA,Beograd FIR,7
2019-12-15,LZBB,Bratislava  FIR,5
2019-12-15,UKBV,Kiev FIR,4
2019-12-15,UKDV,Dnipro FIR,0
2019-12-15,UKLV,Lvov FIR,0
2019-12-15,UKOV,Odessa FIR,0
2019-12-15,ULLL,Sankt-Peterburg FIR,0
2019-12-15,UMKK,Kaliningrad FIR,0
2019-12-15,UMMV,Minsk FIR,0
2019-12-15,UNKL,Krasnoyarsk FIR,0
2019-12-15,UNNT,Novosibirsk FIR,3
2019-12-15,URRV,Rostov-Na-Donu FIR,0
2019-12-15,USSV,Yekaterinburg FIR,3
2019-12-15,UUWV,Moscow FIR,25
2019-12-15,UWWW,Samara FIR,1
2019-12-16,BIRD,Reykjavik FIR,1
2019-12-16,EBBU,Brussels FIR,145
2019-12-16,EDGG,Langen FIR,311
2019-12-16,EDMM,Munchen FIR,129
2019-12-16,EDWW,Bremen FIR,118
2019-12-16,EETT,Tallinn FIR,2
2019-12-16,EFIN,Helsinki FIR,23
2019-12-16,EGPX,Scottish FIR,20
2019-12-16,EGTT,London FIR,582
